Time (s),W,X,Y,Z
1.449649811,-0.957636,0.05328418,-0.07235435,-0.2673697
1.469473362,-0.9593292,0.01026638,-0.05073362,-0.2713585
1.489296436,-0.9594123,0.01757446,0.02041579,-0.2746421
1.509120464,-0.8931566,0.0993064,0.3326256,-0.2799859
1.528944016,-0.7366696,0.198818,0.5999433,-0.2334126
1.548768044,-0.7324343,0.1811053,0.6195677,-0.2085764
1.568586826,-0.7317584,0.2011829,0.6066576,-0.2294538
1.588410854,-0.7277318,0.214868,0.6051148,-0.2338845
1.608234406,-0.7288803,0.2007748,0.6149059,-0.2166593
1.628057480,-0.7232054,0.2045408,0.6210968,-0.214484
1.647881508,-0.7165748,0.2154017,0.6232394,-0.2198249
1.670183182,-0.7160054,0.2153207,0.6250175,-0.2166887
1.690006256,-0.7055034,0.2217202,0.6354728,-0.2142597
1.709830284,-0.7007191,0.2239896,0.6415204,-0.2095249
1.729653835,-0.6945894,0.2342285,0.6436173,-0.2122898
1.749477386,-0.6864098,0.2441895,0.6472529,-0.2165744
1.769296646,-0.6895042,0.2321937,0.6535861,-0.2003066
1.789120674,-0.6866655,0.2272977,0.6608902,-0.1915147
1.808944225,-0.6797724,0.2383746,0.6613028,-0.2009809
1.828767300,-0.6772866,0.2430791,0.6627027,-0.1991188
1.848591328,-0.669895,0.2376113,0.6770689,-0.1816231
1.868414879,-0.6654966,0.2366717,0.6827182,-0.1778325
1.888237953,-0.6584502,0.2484017,0.6839744,-0.183157
1.908061981,-0.6112714,0.2596166,0.7263091,-0.1674745
1.927885532,-0.3336802,0.2823868,0.8937256,-0.08241515
1.950187206,-0.02680149,0.3063754,0.9495246,0.0211168
1.970006466,-0.03252877,0.3072596,0.9488302,-0.02968983
1.989830494,-0.0157813,0.3050578,0.9464955,-0.08639687
2.009654045,-0.01772583,0.2974031,0.9395258,-0.1586041
2.029477119,0.02784557,0.3034582,0.9354706,-0.169291
2.049301147,0.02402899,0.30334,0.9399881,-0.1430289
2.069124699,0.009739377,0.3019211,0.9386223,-0.1560914
2.088947773,0.01401855,0.3033293,0.9400157,-0.1441979
2.108771801,0.007889001,0.3040366,0.9430349,-0.1217055
2.128595352,0.02308176,0.3010654,0.9399611,-0.1480791
2.148418427,0.01449501,0.3027004,0.9409649,-0.1391947
2.168238163,0.0123613,0.3027164,0.9397241,-0.1474996
2.188062191,0.01545143,0.3032947,0.9378001,-0.1578989
2.207885742,0.01335268,0.304455,0.942139,-0.1270066
2.230186939,0.02512142,0.3027399,0.9366327,-0.1645127
2.250010490,0.01389882,0.306045,0.9464605,-0.08356372
2.269834518,-0.003346389,0.3043751,0.9500781,-0.03638662
2.289657593,-0.007588361,0.3029152,0.9506546,-0.03268555
2.309481144,-0.00947936,0.3025323,0.9511162,0.01974301
2.329305172,0.09794088,0.2881263,0.9494973,0.0496802
2.349128246,0.3970184,0.2371791,0.8700641,0.1604165
2.368947983,0.6310147,0.1852183,0.7215083,0.208728
2.388772011,0.6284809,0.2027159,0.7155598,0.2202723
2.408595085,0.6370265,0.1735495,0.7242395,0.1902169
2.428418636,0.6306944,0.1735248,0.7293783,0.1916989
2.448242664,0.6282971,0.1920226,0.7217677,0.209879
2.468066216,0.6297595,0.186259,0.7252746,0.1982801
2.487889290,0.6276147,0.1836756,0.7299294,0.1902471
2.510190964,0.6203868,0.1987839,0.7290486,0.2017944
2.530014992,0.6255189,0.1953587,0.7272041,0.1958646
2.549838066,0.6233751,0.1975371,0.7276568,0.1988111
2.569657803,0.6277484,0.188855,0.7290995,0.1879028
2.589481354,0.6191221,0.1967921,0.7348337,0.1860318
2.609304905,0.6204621,0.2110351,0.7247127,0.2047199
2.629128456,0.6201343,0.2157295,0.7219446,0.2105184
2.648952007,0.6199574,0.2074809,0.7281404,0.197595
2.668775559,0.6158268,0.2089169,0.7322549,0.193756
2.688599110,0.6134499,0.2279072,0.7235184,0.2118637
2.708423138,0.6167839,0.2295761,0.7201378,0.2118997
2.728246689,0.6178864,0.2239147,0.7232916,0.2038518
2.748069763,0.6801757,0.1967276,0.6669613,0.2245987
2.767889500,0.8510713,0.1145724,0.4118145,0.2993028
2.790191174,0.9365588,0.03858134,0.1515302,0.3082774
2.810014248,0.9345056,-0.018027,0.1842349,0.2984273
2.829838276,0.9308959,-0.06435526,0.199196,0.2936657
2.849661827,0.9181132,-0.1227384,0.2390026,0.2854976
2.869484901,0.9234368,-0.1644223,0.2036857,0.274535
2.889308929,0.9279438,-0.1280342,0.1962942,0.2839433
2.909132481,0.9297165,-0.1209873,0.1947713,0.2822784
2.928955555,0.9229439,-0.1559124,0.2110953,0.2755579
2.948779583,0.931082,-0.1070029,0.192395,0.2850412
2.968599319,0.9259108,-0.1501471,0.1947084,0.2808223
2.988423347,0.9276816,-0.1324127,0.1906769,0.2866066
3.008246422,0.9269813,-0.1325544,0.1966878,0.2847389
3.028069973,0.9231282,-0.148004,0.2068691,0.2824212
3.047894001,0.9236111,-0.1374838,0.2079991,0.2853143
3.070194721,0.9246661,-0.1518055,0.1941982,0.284363
3.090018749,0.9330078,-0.09384064,0.1721874,0.2960892
3.109842300,0.9371816,-0.04224521,0.1509764,0.3061695
3.129665375,0.9375218,-0.03771421,0.147864,0.3072366
3.149489403,0.939586,0.01017945,0.1195044,0.3153103
3.169309139,0.9414077,-0.04001913,-0.002936195,0.3297933
3.189132214,0.8850254,-0.1262009,-0.318155,0.3101661
3.208955765,0.7730868,-0.2078205,-0.5396077,0.2541622
3.228779793,0.7773464,-0.2020826,-0.5374718,0.2502934
3.248603344,0.76445,-0.2360354,-0.5312343,0.2726192
3.268426418,0.7688208,-0.2242646,-0.5359383,0.2608016
3.288250446,0.7650183,-0.225775,-0.5425529,0.2569757
3.308073998,0.7608984,-0.2361643,-0.5418913,0.2612309
3.327897549,0.7559991,-0.2393195,-0.5487103,0.2583331
3.350199223,0.7540619,-0.2391156,-0.5535682,0.2537798
3.370018959,0.7437875,-0.2516483,-0.561195,0.2552277
3.389842033,0.7389305,-0.2501871,-0.5717536,0.2472114
3.409665585,0.7315398,-0.268198,-0.5690457,0.2563865
3.429489613,0.7304947,-0.2618852,-0.5770352,0.2478947
3.449312687,0.7296901,-0.2540246,-0.5872934,0.2339616
3.469136238,0.7280243,-0.2535529,-0.5899397,0.2330029
3.488960266,0.717159,-0.2727464,-0.5885073,0.2481518
3.508783341,0.7142738,-0.275621,-0.5926584,0.2433716
3.528606892,0.7124507,-0.2608903,-0.6102694,0.2203383
3.548430920,0.7034385,-0.2723121,-0.6138538,0.2254588
3.568250656,0.6967989,-0.2768529,-0.6218671,0.2184782
3.588073731,0.5986381,-0.3037504,-0.7109141,0.2014732
3.607897759,0.330922,-0.3405861,-0.8744604,0.08020572
3.627721310,0.1126802,-0.3594538,-0.9244545,-0.01037169
3.650022507,0.09712408,-0.3655172,-0.9210742,0.07220524
3.669846058,0.08966601,-0.3662103,-0.9175752,0.1119521
3.689670086,0.07928161,-0.3652431,-0.9072859,0.1837704
3.709493160,0.0349698,-0.371185,-0.9068566,0.1877163
3.729316711,0.0476007,-0.368972,-0.9156168,0.140952
3.749140739,0.04025115,-0.3728748,-0.9111947,0.1602997
3.768959522,0.0446714,-0.3737023,-0.9099323,0.1643229
3.788783550,0.06222255,-0.3708529,-0.9156067,0.1299546
3.808607101,0.04058544,-0.37003,-0.9118957,0.1628016
3.828431129,0.05384372,-0.370575,-0.9149993,0.1384878
3.848254204,0.05016814,-0.3716486,-0.9101131,0.1663798
3.868077755,0.05407169,-0.3710896,-0.9117824,0.1569994
3.887901783,0.06736872,-0.3688184,-0.9106934,0.1633992
3.907724857,0.04062721,-0.3717671,-0.9125401,0.1550386
3.930026531,0.07072211,-0.3693214,-0.9207791,0.08598235
3.949850559,0.08146506,-0.3638057,-0.9250667,0.04345368
3.969669342,0.09123562,-0.3626435,-0.9248025,0.03916217
3.989493370,0.08613481,-0.3580403,-0.9277885,-0.01496263
4.009316921,-0.07944976,-0.3289582,-0.9364697,-0.07155952
4.029139996,-0.3746374,-0.2859376,-0.8594638,-0.1892911
4.048964024,-0.5413941,-0.2530865,-0.7624121,-0.2412362
4.068787575,-0.5523931,-0.2446292,-0.7606838,-0.2302309
4.088610649,-0.55832,-0.2307072,-0.7658619,-0.2124524
4.108434677,-0.5530533,-0.2410828,-0.7636158,-0.2225526
4.128258228,-0.5495939,-0.2459197,-0.7637663,-0.2252971
4.148081303,-0.5447469,-0.247806,-0.7684965,-0.2188239
4.167901039,-0.5443717,-0.2498368,-0.7690666,-0.2154187
4.187725067,-0.5382455,-0.2559698,-0.7705035,-0.2184566
4.210026264,-0.5434057,-0.255226,-0.768604,-0.2131792
4.229849815,-0.5402385,-0.2606796,-0.7682346,-0.2159442
4.249673843,-0.5362434,-0.2621901,-0.7707114,-0.2152462
4.269497395,-0.537824,-0.2644816,-0.7695833,-0.2125181
4.289320469,-0.5283362,-0.2768195,-0.766771,-0.2300472
4.309144497,-0.5336819,-0.2738476,-0.7651532,-0.2266258
4.328968048,-0.5377216,-0.2654716,-0.7685021,-0.2154351
4.348791123,-0.529898,-0.2764283,-0.7667515,-0.2269696
4.368610859,-0.5299441,-0.2832938,-0.7622785,-0.2333731
4.388434887,-0.5321482,-0.2861794,-0.7591939,-0.2348873
4.408257961,-0.5388472,-0.285345,-0.754471,-0.2358452
4.428081513,-0.6530709,-0.2200841,-0.6632163,-0.2860563
4.447905541,-0.8275076,-0.1288743,-0.4125271,-0.3536478
4.470206738,-0.8967971,-0.06595948,-0.2347393,-0.3645946
4.490030289,-0.8934544,0.01159666,-0.2841877,-0.3427386
4.509854317,-0.8896177,0.04187226,-0.3019854,-0.3350513
4.529677391,-0.8774375,0.1011567,-0.3407453,-0.3168453
4.549500942,-0.8871891,0.1206337,-0.3107262,-0.313719
4.569320679,-0.8956974,0.08581813,-0.2869764,-0.3234713
4.589144707,-0.8937432,0.1102047,-0.2966699,-0.3125579
4.608967781,-0.8898052,0.1016284,-0.3068928,-0.3168005
4.628791332,-0.891376,0.08992621,-0.3030836,-0.3195778
4.648615360,-0.8913982,0.1106001,-0.297025,-0.3187171
4.668438435,-0.8952433,0.07391337,-0.2869984,-0.3276213
4.688261986,-0.8923277,0.1032398,-0.2949645,-0.3204941
4.708086014,-0.892931,0.09382852,-0.2914052,-0.3249323
4.727909088,-0.892858,0.09774108,-0.2929014,-0.3226259
4.747732639,-0.8917692,0.1159743,-0.292514,-0.3199387
4.770030498,-0.9019573,0.0314832,-0.2505399,-0.3454545
4.789853573,-0.9032631,0.005327252,-0.2326753,-0.3557769
4.809677601,-0.901357,-0.000736422,-0.2361273,-0.3583662
4.829501152,-0.908746,-0.03031025,-0.1867582,-0.367438
4.849324226,-0.9180554,0.05671726,0.006156149,-0.3879978
4.869148254,-0.8640863,0.1793121,0.3087953,-0.3499563
4.888971806,-0.8080835,0.2194602,0.4498145,-0.3051766
4.908794880,-0.8060871,0.227195,0.4452195,-0.3114698
4.928618908,-0.7954572,0.2553442,0.4408169,-0.3230406
4.948442459,-0.7967267,0.2453303,0.4518465,-0.312253
4.968261719,-0.7968217,0.2423017,0.4558905,-0.3084747
4.988085270,-0.790374,0.2545666,0.4587793,-0.3108921
5.007909298,-0.781689,0.270312,0.4614332,-0.3155955
5.027732849,-0.7848674,0.2590687,0.4682741,-0.3069425
5.050034046,-0.7723376,0.2770199,0.478167,-0.307796
5.069858074,-0.7705738,0.2762221,0.485961,-0.3006443
5.089681625,-0.7634409,0.2879803,0.4878297,-0.3047542
5.109504700,-0.7593994,0.2955349,0.4883583,-0.3067663
5.129328728,-0.7669746,0.2755379,0.498149,-0.2903516
5.149152279,-0.7581718,0.2823845,0.5074599,-0.290769
5.168971539,-0.7516456,0.2923095,0.508979,-0.2952154
5.188795090,-0.7479904,0.2942195,0.5158671,-0.2906096
5.208619118,-0.7455939,0.2892806,0.5290753,-0.2776927
5.228442192,-0.7388238,0.2965277,0.5341417,-0.2784436
5.248265743,-0.7282811,0.3071044,0.5439258,-0.2758005
5.268089771,-0.5629199,0.3537647,0.7144976,-0.2099692
5.287912846,-0.2940844,0.406554,0.8595971,-0.0770908
5.307736397,-0.1908699,0.4101178,0.8897613,-0.01801416
5.349861622,-0.1579052,0.424431,0.8755585,-0.1579518
5.369681358,-0.1433825,0.4282232,0.8666917,-0.203812
5.389504910,-0.1223417,0.4336017,0.8712828,-0.1857842
5.409327984,-0.1295404,0.4303847,0.8757714,-0.1662541
5.429152012,-0.1173516,0.4360229,0.8680826,-0.1979205
5.448975563,-0.1324861,0.4328534,0.8738292,-0.1677357
5.469089985,-0.1366211,0.4302751,0.8759308,-0.1599084
5.488914013,-0.1262641,0.4315749,0.8746033,-0.171747
5.508737087,-0.1445622,0.4289117,0.8741254,-0.1663394
5.528560639,-0.1278418,0.4346718,0.8703434,-0.1839746
5.548384667,-0.1359378,0.4318925,0.8741232,-0.1659093
5.568203449,-0.1333315,0.4321629,0.8702862,-0.1862455
5.588027477,-0.129717,0.4331034,0.8734273,-0.1713103
5.610329151,-0.1631722,0.4216464,0.8859782,-0.08519925
5.630152226,-0.1652656,0.4190989,0.8871205,-0.08178079
5.649976254,-0.1795794,0.4147393,0.8887084,-0.05066882
5.669799805,-0.1433635,0.4104046,0.8986599,-0.00724814
5.689622879,0.1221484,0.3685801,0.9135996,0.1057671
5.709446907,0.4174274,0.3042306,0.829769,0.203234
5.729270458,0.4732886,0.306535,0.7816101,0.2602834
5.749094486,0.4769092,0.2937498,0.7934119,0.2310708
5.768913269,0.4716123,0.2838182,0.807359,0.204519
5.788737297,0.4643764,0.3012263,0.7968797,0.2350058
5.808560848,0.467666,0.3012997,0.7950943,0.2344351
5.828383923,0.4660376,0.301068,0.7995117,0.222656
5.848207951,0.4674396,0.2981816,0.8010123,0.2181623
5.868031502,0.459524,0.3091447,0.799296,0.2258781
5.890332699,0.4645168,0.3105729,0.7963817,0.223992
5.910156250,0.4580511,0.317391,0.7969461,0.2257357
5.929980278,0.4596851,0.3089831,0.8042395,0.2074746
5.949803352,0.4551769,0.3184806,0.8003744,0.2177445
5.969623089,0.4487334,0.3314832,0.7924389,0.2396362
5.989447117,0.4516969,0.3262205,0.7951509,0.2321913
6.009270191,0.4541025,0.3186007,0.8006449,0.2188151
6.029093742,0.451369,0.3270419,0.795405,0.2307986
6.048917770,0.4453802,0.3380633,0.7904318,0.2433001
6.068740845,0.4507419,0.3330971,0.7919899,0.2350694
6.088564396,0.4724423,0.326634,0.7801631,0.241001
6.108388424,0.6756148,0.2222786,0.6113042,0.3421502
6.128211498,0.8411962,0.09319586,0.3636434,0.3848237
6.148035049,0.8589178,0.08075251,0.3140556,0.3920915
6.170332909,0.8566417,0.007370269,0.3598831,0.3649965
6.190155983,0.8516542,-0.04053275,0.3881537,0.3449726
6.209980011,0.8450316,-0.07218637,0.4078155,0.3332036
6.229803562,0.8583659,-0.06264794,0.3724057,0.3423809
6.249626637,0.8582944,-0.05979584,0.3737491,0.3416058
6.269450665,0.8553131,-0.08284983,0.3857733,0.3307293
6.289274216,0.859499,-0.04486951,0.3689,0.3461046
6.309097290,0.8614945,-0.06267688,0.3641298,0.3434182
6.328921318,0.8590255,-0.07374659,0.3710634,0.339965
6.348744869,0.8601629,-0.03989433,0.3641053,0.3501184
6.368564129,0.8550172,-0.07668348,0.3833489,0.3357624
6.388387680,0.8618311,-0.04829305,0.3594099,0.3498103
6.408211708,0.8580999,-0.07165003,0.3733833,0.3402109
6.428034783,0.863226,-0.0544366,0.3556739,0.3492866
6.450336456,0.8674415,0.0183951,0.3170314,0.3785836
6.470160008,0.8672706,0.02212644,0.3133934,0.3817907
6.489983559,0.8670203,0.05561415,0.2886063,0.3981412
6.509807110,0.8804132,0.04556827,0.2292672,0.4084845
6.529631138,0.8957647,-0.0899531,-0.05686227,0.427672
6.549454212,0.8268024,-0.241559,-0.3411887,0.3718335
6.569273949,0.828566,-0.2168972,-0.3776252,0.3470748
6.589097500,0.8220488,-0.2459294,-0.3577958,0.3638191
6.608920574,0.8219317,-0.253607,-0.3516611,0.3647928
6.628744602,0.8245742,-0.236772,-0.3688327,0.3529965
6.648568154,0.8206322,-0.2441063,-0.3717836,0.3540896
6.668391228,0.8146639,-0.257784,-0.3701543,0.3598383
6.688215256,0.810681,-0.2642355,-0.3755317,0.3585797
6.708038807,0.8085327,-0.2645054,-0.3837464,0.3545111
6.730340004,0.8052965,-0.2652182,-0.393996,0.3500738
6.750163555,0.7972221,-0.2852249,-0.3920608,0.3549641
6.769983768,0.7962108,-0.2840572,-0.3974593,0.3521556
6.789806843,0.7964151,-0.2748952,-0.4136807,0.3400759
6.809630394,0.8012478,-0.2637103,-0.4165227,0.334059
6.829454422,0.7915533,-0.2833458,-0.4128743,0.3454287
6.849277496,0.7881368,-0.2902314,-0.4134208,0.3468675
6.869101047,0.7886354,-0.2768765,-0.4352573,0.329503
6.888925076,0.7864887,-0.2765971,-0.4400757,0.3284671
6.908748150,0.7807915,-0.2880693,-0.4412987,0.3305509
6.928571701,0.748587,-0.310321,-0.4914653,0.3136974
6.948395729,0.5364788,-0.3835041,-0.7200104,0.2081398
6.968214512,0.2735858,-0.4391105,-0.850176,0.07847304
6.988038540,0.2742505,-0.4404262,-0.847074,0.09951744
7.010340214,0.2458741,-0.4573072,-0.8362401,0.1665715
7.030163288,0.236871,-0.4634493,-0.8203237,0.2297885
7.049987316,0.1872717,-0.4795859,-0.8197625,0.2440151
7.069810867,0.2067547,-0.4705655,-0.8318292,0.2012667
7.089633942,0.210361,-0.4717291,-0.8272191,0.2134388
7.109457970,0.2082625,-0.4742692,-0.8239878,0.2221867
7.129281521,0.2193902,-0.4704725,-0.8295267,0.1975765
7.149104595,0.2023273,-0.4729791,-0.8281095,0.2149811
7.168924332,0.2076828,-0.471561,-0.8311007,0.2009907
7.188748360,0.2248512,-0.4714462,-0.8214423,0.2214509
7.208571434,0.2117555,-0.4755309,-0.8229709,0.2199465
7.228394985,0.2224375,-0.47025,-0.8271179,0.2046702
7.248219013,0.2038865,-0.4780987,-0.8247707,0.2150183
7.268042088,0.2241788,-0.4681485,-0.8349512,0.1733913
7.290343762,0.2603812,-0.4488433,-0.8465204,0.103788
7.310167313,0.2539322,-0.4536929,-0.8432279,0.1235945
7.329990864,0.2702799,-0.4384729,-0.85331,0.05638953
7.349814415,0.1622166,-0.431102,-0.8855606,0.01552761
7.369634152,-0.1326128,-0.3931094,-0.8972527,-0.1394229
7.389457226,-0.3752989,-0.3458112,-0.8259966,-0.2322116
7.409281254,-0.3763232,-0.3518147,-0.8218548,-0.2361981
7.429104805,-0.3863524,-0.3386194,-0.8299711,-0.2093899
7.448927879,-0.3775415,-0.3451635,-0.8299306,-0.2148654
7.468751907,-0.3748625,-0.3537483,-0.8245172,-0.2261401
7.488575459,-0.3730794,-0.354389,-0.8277835,-0.2159222
7.508398533,-0.3724908,-0.3554963,-0.8290715,-0.2100981
7.528222561,-0.367076,-0.3612573,-0.8278797,-0.2144551
7.548046112,-0.3711034,-0.3637531,-0.825723,-0.2116015
7.570343495,-0.3658311,-0.367893,-0.8254752,-0.2145714
7.590167046,-0.3686244,-0.36691,-0.8263218,-0.2081178
7.609991074,-0.3637831,-0.3761341,-0.8232533,-0.2122894
7.629814148,-0.3593366,-0.3806633,-0.8195726,-0.2256124
7.649637699,-0.3630412,-0.3799974,-0.8182182,-0.2257204
7.669461727,-0.3627542,-0.3806837,-0.8216662,-0.2120889
7.689284802,-0.3585538,-0.3847928,-0.8212968,-0.2132437
7.709108353,-0.3552067,-0.3938697,-0.8137656,-0.2304518
7.728932381,-0.3574652,-0.3971995,-0.8107416,-0.2318985
7.748755455,-0.3613077,-0.3967944,-0.8099934,-0.2292363
7.768575191,-0.4579057,-0.3477649,-0.768991,-0.2732342
7.788398266,-0.6710724,-0.2460261,-0.5772954,-0.390494
7.808221817,-0.7938421,-0.1520904,-0.3973768,-0.4305834
7.828045845,-0.7957515,-0.1121256,-0.430878,-0.4064215
7.850347042,-0.7976701,-0.07158598,-0.4546015,-0.3854385
7.870170593,-0.794618,-0.01840814,-0.4888691,-0.3547927
7.889994144,-0.8079411,0.02476106,-0.4786301,-0.337874
7.909817696,-0.8155066,-0.0201901,-0.4427612,-0.3676023
7.929641247,-0.8123593,-0.005964765,-0.45858,-0.3554835
7.949465275,-0.8084827,-0.01180086,-0.4636569,-0.3575836
7.969284058,-0.8105912,-0.01624241,-0.4573641,-0.3607267
7.989108086,-0.8135442,-0.009183893,-0.4509141,-0.3624441
8.008931637,-0.8124455,-0.00891421,-0.4513625,-0.3643519
8.028754711,-0.8139926,-0.0008635544,-0.4521063,-0.3600595
8.048578739,-0.8121648,0.00178515,-0.4542211,-0.3615193
8.068402290,-0.8151609,-0.01334289,-0.4409379,-0.3708586
8.088225365,-0.8141795,0.01564036,-0.4530464,-0.3581112
8.108049393,-0.8194959,-0.0407697,-0.4095822,-0.3945047
8.127872944,-0.8155147,-0.08772827,-0.3869224,-0.4173228
8.150174141,-0.8130292,-0.08280288,-0.3938753,-0.4166736
8.169993877,-0.8195313,-0.1185667,-0.3400586,-0.4419256
8.189817905,-0.8568581,-0.02377779,-0.1937957,-0.4735975
8.209640980,-0.8724037,0.1233769,0.1005765,-0.4584721
8.229464531,-0.8416057,0.205063,0.2706773,-0.4159449
8.249288559,-0.8383995,0.2144252,0.2710073,-0.4174815
8.269111633,-0.8291122,0.2444567,0.2639864,-0.4239726
8.288935185,-0.834574,0.2292982,0.2746582,-0.4148481
8.308759213,-0.8336231,0.2277625,0.280679,-0.4135744
8.328582287,-0.8280971,0.24259,0.2800405,-0.4166656
8.348405838,-0.8238068,0.2510447,0.2841134,-0.4174042
8.368225098,-0.8250998,0.2444334,0.2914895,-0.4136715
8.388048649,-0.8175215,0.2615439,0.2966183,-0.4146066
8.407872677,-0.8154745,0.2639841,0.3052791,-0.4107873
8.430173874,-0.8114556,0.2716181,0.3088377,-0.4111087
8.449997425,-0.8064787,0.2812231,0.3099596,-0.4135922
8.469821453,-0.8112453,0.2661506,0.3213299,-0.4054868
8.489644528,-0.8070329,0.2699883,0.3302085,-0.4042204
8.509468079,-0.7978351,0.2894197,0.3331021,-0.4066523
8.529292107,-0.7983549,0.2880698,0.3360325,-0.404172
8.549115181,-0.7946871,0.2884931,0.3527839,-0.3967562
8.568934918,-0.7902407,0.2934452,0.3626594,-0.3930846
8.588758469,-0.7874556,0.298488,0.3678362,-0.3900547
8.608581543,-0.6880925,0.3673317,0.5174783,-0.3470369
8.628405571,-0.4801904,0.4576628,0.7197742,-0.1962372
8.648229122,-0.3522368,0.4879992,0.789721,-0.1037042
8.668052197,-0.324825,0.5118033,0.7704923,-0.1884547
8.687876225,-0.3098916,0.5208772,0.7616713,-0.2216718
8.710177422,-0.2757066,0.5346395,0.7441818,-0.2845481
8.730000973,-0.2475694,0.5450999,0.7504134,-0.2740125
8.749825001,-0.2711967,0.534387,0.7628835,-0.2356256
8.769643784,-0.2565273,0.5425451,0.7582442,-0.248056
