Time (s),W,X,Y,Z
0.966836929,-0.9866218,0.08107794,-0.02847422,-0.1257797
0.986660957,-0.9875355,0.0561932,-0.03384996,-0.1307586
1.006484985,-0.9885366,0.04242744,-0.0222548,-0.130872
1.026309013,-0.9890615,-0.0320502,0.009286209,-0.1314193
1.046132565,-0.9619859,0.04343178,0.2315427,-0.1253327
1.065956593,-0.8397154,0.101843,0.5111241,-0.1409981
1.088258266,-0.5970293,0.1606309,0.7748389,-0.1183359
1.108082771,-0.570227,0.1514265,0.7999431,-0.0928956
1.127906323,-0.5594566,0.1773336,0.7971439,-0.1294228
1.147730351,-0.5636616,0.1752104,0.7963075,-0.1187802
1.167550087,-0.5589124,0.1712902,0.8021314,-0.107189
1.187373638,-0.5545006,0.1759152,0.8039509,-0.1089652
1.207198143,-0.550047,0.1822942,0.8049381,-0.113663
1.227022171,-0.5581251,0.1690967,0.805259,-0.0899339
1.246845722,-0.5370392,0.1799358,0.8162733,-0.09765968
1.266669750,-0.5320638,0.1871657,0.8171571,-0.1037258
1.286493301,-0.5236823,0.1984154,0.8191597,-0.1095133
1.306317329,-0.521598,0.2044813,0.8182324,-0.1150933
1.326141834,-0.5137132,0.1996762,0.8264524,-0.09915833
1.345965386,-0.5206282,0.1897739,0.826352,-0.08186629
1.368263245,-0.5161644,0.1957136,0.8261934,-0.0964506
1.388086796,-0.5160046,0.1855,0.8309557,-0.07395346
1.407911301,-0.5051958,0.1819236,0.8393999,-0.06096295
1.427735329,-0.4987496,0.1885393,0.8410392,-0.07058562
1.447558880,-0.4862444,0.1983309,0.8455358,-0.07699461
1.467382908,-0.4667651,0.1989875,0.8574623,-0.06260952
1.487206459,-0.218253,0.2025541,0.952266,-0.03390194
1.507030964,0.1104667,0.1939514,0.972894,0.01673148
1.526854515,0.2939742,0.1865337,0.9339146,0.05670464
1.546678543,0.295684,0.1513882,0.9406336,-0.03857485
1.586321831,0.2930334,0.1178503,0.9395728,-0.1186319
1.606146336,0.3264172,0.1170964,0.9280698,-0.1226956
1.625970364,0.3204178,0.130541,0.9324693,-0.08613984
1.648272038,0.3188357,0.1266968,0.9313743,-0.1070584
1.668095589,0.3211944,0.1333644,0.9317513,-0.08669043
1.687919617,0.3219011,0.1306594,0.9321608,-0.08373545
1.707744122,0.3250424,0.1191756,0.9303175,-0.1062154
1.727567673,0.3233972,0.1288708,0.9321867,-0.08038631
1.747391701,0.3217195,0.1192475,0.9313245,-0.1074189
1.767211437,0.3257049,0.1221756,0.9311299,-0.09281283
1.787034989,0.3230458,0.1210606,0.9314364,-0.1001965
1.806859493,0.3293149,0.1186235,0.9293847,-0.101744
1.826683521,0.3320423,0.1456418,0.9296761,-0.02943305
1.846507073,0.3289302,0.1607606,0.9286065,0.01669328
1.866331100,0.323533,0.1589682,0.930906,0.009846872
1.886154652,0.3384795,0.1758979,0.9201558,0.06657473
1.905979156,0.4979492,0.1472051,0.8480724,0.08816448
1.928280830,0.7703924,0.08278106,0.61465,0.1359073
1.948104858,0.9034446,0.03093677,0.3996041,0.1406217
1.967924595,0.9112117,0.04396421,0.378024,0.1465804
1.987748146,0.9131051,0.005979656,0.3816257,0.1311207
2.007572651,0.9101485,0.01623701,0.387274,0.1342109
2.027396679,0.9113586,0.02510547,0.383423,0.1356825
2.047220230,0.9082283,0.01882645,0.392435,0.1318691
2.067043781,0.9107168,0.02115676,0.3866446,0.131457
2.086867809,0.9092023,0.0443827,0.3859251,0.1380973
2.106692314,0.9116073,0.03222935,0.3839189,0.131024
2.126515865,0.9115762,0.03068737,0.3844928,0.1299239
2.146339893,0.9128617,0.02620563,0.3826664,0.1272431
2.166159630,0.9102597,0.03585316,0.388277,0.1265322
2.185983181,0.9139188,0.04092205,0.3781829,0.1291634
2.208285809,0.9152818,0.04160827,0.3742237,0.1308133
2.228109360,0.9147856,0.02810251,0.3787825,0.124616
2.247933388,0.9143386,0.03826548,0.3775786,0.1287736
2.267756939,0.9146585,0.06196753,0.3716077,0.134518
2.287580967,0.9165112,0.05316495,0.3705251,0.1285282
2.307405472,0.9176025,0.05191707,0.3686599,0.1266011
2.327229023,0.9482415,0.02794033,0.2824593,0.1299872
2.347053051,0.9855407,-0.02826276,-0.03858497,0.1518046
2.366872788,0.9191216,-0.09370069,-0.3532039,0.1353025
2.386696339,0.9001695,-0.1138221,-0.3915165,0.1417082
2.406520844,0.8904364,-0.183216,-0.3749102,0.1721193
2.426344872,0.8846227,-0.2239714,-0.3512991,0.2012358
2.446168423,0.8731378,-0.2570329,-0.3505052,0.2129274
2.465992451,0.8698953,-0.2469275,-0.3706976,0.2037643
2.488294125,0.8745599,-0.239097,-0.36607,0.201489
2.508118630,0.8716362,-0.2544166,-0.3598079,0.2066118
2.527942181,0.8796504,-0.2214208,-0.3706741,0.1908302
2.547766209,0.8713275,-0.2388629,-0.3751792,0.1990005
2.567585945,0.8705392,-0.244562,-0.3717726,0.2018999
2.587409496,0.8823847,-0.2259911,-0.3566686,0.1993501
2.607234001,0.8771229,-0.2446898,-0.3533316,0.206317
2.627057552,0.8802747,-0.2207668,-0.3682424,0.1933999
2.646881581,0.8722614,-0.2561519,-0.3535312,0.212578
2.666705132,0.8823435,-0.2120854,-0.3714716,0.1874189
2.686529160,0.8909963,-0.1549286,-0.3898388,0.1636339
2.706353665,0.894077,-0.1427213,-0.3894193,0.158862
2.726177216,0.8987658,-0.1112495,-0.3934455,0.1472126
2.746001244,0.8797784,-0.09784894,-0.4413292,0.1351717
2.768298626,0.6736665,-0.1392314,-0.713245,0.1212102
2.788122654,0.3944839,-0.1794685,-0.8946615,0.09152354
2.807947159,0.2958363,-0.1797584,-0.9350012,0.05067643
2.827770710,0.2956336,-0.185417,-0.9326124,0.07129415
2.847594738,0.2898241,-0.1931867,-0.9317647,0.08439885
2.867418289,0.2851332,-0.1926235,-0.9341769,0.07440802
2.887242317,0.2829714,-0.1973316,-0.9336581,0.07679584
2.907066822,0.2807427,-0.199012,-0.9345052,0.07003779
2.926890373,0.2734919,-0.2010835,-0.9364581,0.06664335
2.946714401,0.2704994,-0.2032539,-0.9370075,0.06451666
2.966534138,0.2587282,-0.2095264,-0.938498,0.0707631
2.986357689,0.2509396,-0.2136435,-0.9398504,0.06851672
3.006182194,0.2545781,-0.213299,-0.939268,0.06400593
3.026005745,0.2511539,-0.2175068,-0.9391593,0.0649612
3.048307896,0.2524815,-0.2132062,-0.9410829,0.04226966
3.068131447,0.2447505,-0.2169722,-0.9416676,0.05394451
3.087955475,0.2383822,-0.2217209,-0.9416443,0.06282975
3.107779503,0.2344048,-0.2195417,-0.9447184,0.03147334
3.127769470,0.2276898,-0.2242576,-0.9451724,0.0338032
3.147593498,0.2207263,-0.2291463,-0.9454728,0.0384808
3.167413712,0.2005299,-0.2323832,-0.9494454,0.0310937
3.187237263,-0.05748948,-0.2201199,-0.9719971,-0.009285715
3.207061291,-0.3739229,-0.195086,-0.9024163,-0.06626163
3.226884842,-0.5362624,-0.1832081,-0.8149862,-0.1062192
3.246708870,-0.5402949,-0.1277253,-0.8292853,-0.02609858
3.266533375,-0.5374532,-0.1123737,-0.8337278,-0.006462143
3.286356926,-0.5281627,-0.05839266,-0.8429143,0.06129849
3.306180954,-0.5633729,-0.06024379,-0.8198685,0.05852377
3.328482628,-0.5689788,-0.08640083,-0.8155304,0.01832098
3.348306179,-0.5649254,-0.07125247,-0.8187578,0.04523092
3.368126869,-0.5664547,-0.07864374,-0.8176633,0.03159979
3.387950420,-0.5642765,-0.0867417,-0.818829,0.01465455
3.407774448,-0.5701392,-0.06215842,-0.8162321,0.03834408
3.427598000,-0.5699136,-0.08526351,-0.8151737,0.00692508
3.447422028,-0.5720576,-0.06297375,-0.8147392,0.04014903
3.467246533,-0.5667187,-0.07905812,-0.8178756,0.01693434
3.487070084,-0.5765082,-0.07313722,-0.811377,0.02416785
3.506894112,-0.5768291,-0.06372024,-0.8117197,0.03076462
3.526717663,-0.5779437,-0.1103015,-0.8057836,-0.0339851
3.546541691,-0.5812318,-0.1343346,-0.797249,-0.0717328
3.566361904,-0.576036,-0.131677,-0.8012809,-0.07362309
3.586185932,-0.5883884,-0.1596849,-0.7820655,-0.115329
3.608487606,-0.7489201,-0.1150524,-0.6328128,-0.1485004
3.628311157,-0.9119514,-0.04020224,-0.3611592,-0.1814247
3.648135185,-0.9732937,0.0132082,-0.1283067,-0.1808034
3.667959690,-0.9753094,0.003922277,-0.1130205,-0.1805832
3.687783241,-0.9746661,0.0442553,-0.1171102,-0.1760121
3.707606793,-0.9748449,0.0364832,-0.1208242,-0.1742857
3.727430821,-0.9761152,0.02802315,-0.1153391,-0.1724485
3.747254372,-0.9762575,0.02615364,-0.1169281,-0.170859
3.767075062,-0.9768494,0.0350372,-0.1113676,-0.1695955
3.786898613,-0.9765008,0.01692869,-0.116832,-0.1706971
3.806722641,-0.9779214,0.02666504,-0.1068605,-0.1678301
3.826546192,-0.9786545,0.02717956,-0.1017078,-0.1666728
3.846370220,-0.9782645,0.02899287,-0.1052549,-0.1664543
3.866194725,-0.9785794,0.04018136,-0.1026619,-0.163878
3.886018276,-0.9794265,0.02439515,-0.09641538,-0.1657111
3.908319950,-0.9798332,0.02787202,-0.09122824,-0.1656965
3.928143978,-0.9796581,0.04162952,-0.08942858,-0.164825
3.947967529,-0.9803004,0.02085357,-0.09029579,-0.1644706
3.967788219,-0.9814123,0.01158747,-0.08223449,-0.162975
3.987611771,-0.9819279,0.01804018,-0.07602821,-0.1622941
4.007435799,-0.9827085,0.01993989,-0.07146071,-0.1593969
4.027259350,-0.9807814,0.06005748,0.06472986,-0.1639926
4.047083378,-0.9016156,0.1144575,0.3833725,-0.153742
4.066907883,-0.7371235,0.1732762,0.6400127,-0.1167632
4.086731434,-0.7349561,0.1987823,0.6286488,-0.1474851
4.106555462,-0.7160928,0.2442675,0.6241755,-0.1859488
4.126379013,-0.7156381,0.2756775,0.5969179,-0.2284304
4.146202564,-0.6847138,0.311854,0.6061979,-0.251129
4.166023254,-0.6912099,0.2817696,0.6256194,-0.2192325
4.188324928,-0.698548,0.2733916,0.6242184,-0.2103968
4.208148956,-0.6949946,0.2977995,0.6064203,-0.2391234
4.227972508,-0.7051467,0.2657268,0.621557,-0.2060381
4.247796536,-0.6921297,0.2895429,0.6160825,-0.2327901
4.267620564,-0.6983293,0.2746812,0.621301,-0.2179431
4.287444592,-0.7066339,0.2809102,0.6042054,-0.2309142
4.307268143,-0.7042667,0.2864704,0.6041656,-0.2314188
4.327092171,-0.7073987,0.2683292,0.6145363,-0.2157757
4.346915722,-0.6930484,0.3023547,0.6022477,-0.2493809
4.366736412,-0.7100989,0.2518916,0.6248789,-0.1961215
4.386559963,-0.7229331,0.2043698,0.6387267,-0.1557455
4.406383991,-0.7267573,0.2038578,0.632796,-0.1626731
4.426207543,-0.730684,0.1715288,0.6454563,-0.1291995
4.446031571,-0.6745611,0.1703205,0.7079219,-0.1069109
4.468333721,-0.3565369,0.1893927,0.9108547,-0.06307009
4.488157749,-0.04738446,0.2040704,0.9757915,-0.02378606
4.507981300,-0.001488082,0.2039098,0.9772131,0.01004117
4.527805328,0.00482263,0.2049387,0.9767653,-0.02310372
4.547628880,-0.002983552,0.2088197,0.9755777,-0.03551475
4.567449570,-0.002364761,0.2119941,0.9754899,-0.009996686
4.587273121,-0.0004329825,0.216033,0.97456,-0.01378214
4.607097149,0.0004639301,0.2195241,0.9737662,-0.01469451
4.626920700,-0.003348381,0.2216003,0.9733615,-0.008763915
4.646744728,0.006727076,0.2247373,0.9726416,-0.006629892
4.666568756,0.01424289,0.2276157,0.9718105,-0.01415597
4.686392784,0.0170182,0.2299445,0.9712738,-0.0095233
4.706216335,0.0228157,0.2323025,0.9702643,-0.02701433
4.726040363,0.01940411,0.2352144,0.9699442,-0.01156075
4.748342037,0.01986852,0.2373063,0.9694886,0.0032452
4.768162728,0.02570871,0.2388414,0.9689443,-0.008282431
4.787986279,0.01918137,0.2431602,0.9680533,-0.002384846
4.807809830,0.02623852,0.2480282,0.9665611,0.01344772
4.827633858,0.02892786,0.2510957,0.9656367,0.01695797
4.847457409,0.03626068,0.2538529,0.9647959,0.006356261
4.867281914,0.08184358,0.2564821,0.9610107,0.02456987
4.887105942,0.3912462,0.2112976,0.8893573,0.08914006
4.906929493,0.6598548,0.163656,0.7180924,0.1370205
4.926753521,0.7263705,0.1531715,0.6496342,0.1533856
4.946577072,0.7290816,0.07808349,0.6714379,0.09023082
4.966397762,0.7270759,0.05009021,0.6791944,0.06460548
4.986221313,0.7246967,0.00857607,0.6859757,0.0283871
5.006045341,0.7441202,0.02579534,0.6631592,0.04967025
5.028347015,0.73852,0.02436013,0.6695882,0.04768466
5.048170567,0.7333065,0.007301197,0.6764746,0.03489805
5.067995071,0.7435582,0.03773859,0.6620888,0.06295357
5.087819099,0.7455198,0.01996888,0.6616294,0.05172697
5.107642651,0.7416105,0.02635383,0.6652996,0.05764684
5.127466679,0.7377951,0.03921353,0.6683473,0.06372006
5.147290230,0.7396282,0.013973,0.6688597,0.04482387
5.167109966,0.7448874,0.03422978,0.6607856,0.06293806
5.186934471,0.7441884,0.006861275,0.6640697,0.04213662
5.206758499,0.7461078,0.03297709,0.658946,0.06821194
5.226582050,0.7494534,0.09673474,0.6403823,0.124499
5.246405602,0.7532613,0.1015065,0.6333885,0.1331938
5.266229630,0.7525476,0.1154717,0.6284245,0.1484871
5.286054134,0.776558,0.13231,0.5880868,0.1738768
5.308355808,0.917301,0.04799258,0.3248394,0.2176178
5.328179360,0.9717848,-0.04756255,0.01191934,0.2232767
5.348003388,0.9663447,-0.05505937,-0.1230142,0.2112856
5.367823124,0.9660654,-0.06827389,-0.1153624,0.2130146
5.387647629,0.9624829,-0.1061107,-0.1145717,0.2141685
5.407471180,0.9656362,-0.07982825,-0.1229604,0.2065973
5.427295208,0.9645666,-0.08375622,-0.1303436,0.20551
5.447118759,0.9640732,-0.09049802,-0.1291219,0.2057385
5.466942787,0.9622422,-0.09459573,-0.1405596,0.2049688
5.486767292,0.9642655,-0.07761439,-0.1429872,0.2008734
5.506590843,0.9615635,-0.09358475,-0.1515075,0.2007754
5.526414871,0.9625052,-0.08688498,-0.1527558,0.1983127
5.546238423,0.9605957,-0.1062895,-0.1490393,0.2009313
5.566058159,0.9620944,-0.09586179,-0.1519266,0.1968013
5.588360787,0.9629045,-0.0775414,-0.1635128,0.1915557
5.608184338,0.9609537,-0.08883827,-0.1661278,0.1941773
5.628008366,0.9597132,-0.09855086,-0.1681664,0.193871
5.647831917,0.9595804,-0.08632092,-0.1826111,0.1871764
5.667655945,0.9591946,-0.07832133,-0.1920785,0.1831531
5.687480450,0.9572998,-0.09349892,-0.192322,0.1856745
5.707304001,0.9546726,-0.09174062,-0.2117505,0.1788101
5.727128029,0.8620645,-0.1500144,-0.4495927,0.1697917
5.746951580,0.6596395,-0.2073448,-0.7092827,0.1241935
5.766771317,0.5128205,-0.2249956,-0.8230169,0.07525318
5.786595822,0.5019481,-0.2697428,-0.8023411,0.1678187
5.806419373,0.4939494,-0.2813975,-0.7984898,0.1893959
5.826243401,0.4843407,-0.3052427,-0.7806607,0.2437968
5.846066952,0.464409,-0.3125305,-0.7908821,0.2403788
5.868369102,0.4696483,-0.2969245,-0.8026206,0.209031
5.888192654,0.4644794,-0.3157584,-0.7886869,0.2432207
5.908017158,0.4726051,-0.2974494,-0.8015832,0.2055725
5.927840710,0.4760412,-0.2983145,-0.7947642,0.2221956
5.947664738,0.4699215,-0.3019929,-0.7973703,0.2209123
5.967484474,0.4818109,-0.2932394,-0.7965731,0.2096848
5.987308025,0.4784998,-0.3073618,-0.7861903,0.2347317
6.007132530,0.4787757,-0.2997306,-0.7933171,0.2195705
6.026956558,0.4802714,-0.3027796,-0.7888515,0.2280446
6.046780109,0.4750849,-0.3043742,-0.7922094,0.2251277
6.066604137,0.4935463,-0.2683292,-0.8095285,0.1603196
6.086427689,0.5068868,-0.2441393,-0.8142237,0.1308784
6.106252193,0.5139535,-0.2445881,-0.8086108,0.1371302
6.126205444,0.5021714,-0.2204048,-0.8294466,0.08883408
6.148507118,0.2748409,-0.2293695,-0.9307067,0.04753212
6.168327332,-0.05082097,-0.2207382,-0.9721777,-0.0136008
6.188151360,-0.2543786,-0.2151818,-0.9390271,-0.06200011
6.207974911,-0.2564077,-0.2162641,-0.9382585,-0.06151119
6.227798939,-0.2716218,-0.2027201,-0.9387177,-0.02372255
6.247622490,-0.2618321,-0.2091048,-0.9395043,-0.04096786
6.267446518,-0.2616599,-0.215683,-0.9377829,-0.04696706
6.287271023,-0.2576075,-0.2179747,-0.9386793,-0.04042665
6.307094574,-0.2642244,-0.218063,-0.9370348,-0.03503647
6.326918602,-0.2554554,-0.225314,-0.937023,-0.05090905
6.346742153,-0.2649854,-0.2271199,-0.934263,-0.04449227
6.366561890,-0.2663312,-0.2297482,-0.9332156,-0.0449427
6.386386395,-0.2629212,-0.228366,-0.9348116,-0.03842309
6.406210423,-0.2638822,-0.2353846,-0.9325866,-0.04324741
6.428512097,-0.2558539,-0.2421912,-0.9320338,-0.06182806
6.448335648,-0.2656588,-0.2396871,-0.930638,-0.05015907
6.468159676,-0.2712107,-0.2390971,-0.9297793,-0.03762364
6.487984181,-0.2665344,-0.2486771,-0.9276752,-0.05626176
6.507807732,-0.2681914,-0.2553914,-0.9245734,-0.06811885
6.527631760,-0.2726773,-0.2545936,-0.9239755,-0.06104361
6.547455311,-0.2788205,-0.2595585,-0.9201945,-0.06897983
6.567275047,-0.4375094,-0.2301293,-0.8618614,-0.09717813
6.587099552,-0.6923757,-0.1723271,-0.6780935,-0.1665271
6.606923103,-0.8496507,-0.1153689,-0.470866,-0.1992393
6.626747131,-0.8466944,-0.06196419,-0.4973933,-0.1688068
6.646570683,-0.8522653,-0.01868311,-0.4976598,-0.1491885
6.666394711,-0.8434293,0.03116015,-0.5190862,-0.121792
6.686218262,-0.8564363,0.07121181,-0.4974818,-0.1028852
6.708520889,-0.8631272,0.02953274,-0.4846028,-0.1262023
6.728344441,-0.8608995,0.03583281,-0.4899075,-0.1191071
6.748168469,-0.8606151,0.04404086,-0.4905988,-0.1155096
6.767988205,-0.8597501,0.0210335,-0.490233,-0.1291766
6.787811756,-0.8624026,0.04610009,-0.4852576,-0.1236505
6.807636261,-0.863507,0.03118372,-0.4826697,-0.1305401
6.827460289,-0.8613809,0.04285216,-0.4873669,-0.1236425
6.847283840,-0.8588595,0.04496241,-0.4911637,-0.1253963
6.867107868,-0.8579885,0.0380426,-0.4922696,-0.129254
6.886931419,-0.866781,0.06064351,-0.4764953,-0.1208003
6.906755924,-0.8679461,0.0001522667,-0.4689618,-0.1528775
6.926579952,-0.8719368,-0.0515727,-0.4480584,-0.1814879
6.946403503,-0.8698551,-0.04561364,-0.452393,-0.1823177
6.966223240,-0.8741834,-0.0919487,-0.4260134,-0.2061287
6.986047268,-0.9179125,-0.05710459,-0.3188456,-0.2216648
7.008348942,-0.9668601,0.03604354,0.03417951,-0.2435912
7.028173447,-0.9128503,0.1275108,0.3131244,-0.2214153
7.047996998,-0.9069889,0.114448,0.3410407,-0.2111672
7.067821026,-0.9013295,0.1483175,0.3351488,-0.2234049
7.087644577,-0.9039013,0.1461795,0.3323524,-0.2185488
7.107468605,-0.9032388,0.1344954,0.3435163,-0.2114119
7.127292633,-0.9013657,0.143505,0.3432185,-0.2139507
7.147116661,-0.897541,0.1492189,0.3515848,-0.2125317
7.166936398,-0.9001287,0.1388232,0.3524167,-0.207187
7.186759949,-0.8939831,0.1473755,0.3646099,-0.2067894
7.206583977,-0.8911861,0.1535958,0.3691303,-0.2063157
7.226407528,-0.8881751,0.1624627,0.373376,-0.2048633
7.246232033,-0.8854098,0.1623178,0.3805909,-0.2036681
7.266056061,-0.8848485,0.1625261,0.3826939,-0.2019938
7.288357735,-0.8821725,0.1637547,0.3886465,-0.2013396
7.308181286,-0.8769316,0.1733457,0.3962559,-0.201373
7.328005314,-0.8783745,0.1685995,0.3986835,-0.1941948
7.347829819,-0.8752795,0.159592,0.412993,-0.1856898
7.367649555,-0.8723586,0.1629461,0.418239,-0.1847776
7.387473106,-0.8684447,0.1717198,0.4233166,-0.1837029
7.407297134,-0.8262614,0.1940677,0.4960484,-0.1737515
7.427120686,-0.6085389,0.2406701,0.7438878,-0.1225218
7.446944714,-0.328378,0.2757747,0.8999943,-0.05244159
7.466769219,-0.2883148,0.2782333,0.9123859,-0.06032702
7.486592770,-0.2729078,0.2985101,0.9026579,-0.1350905
7.506416798,-0.2774317,0.3022752,0.8936324,-0.1723654
7.526240349,-0.2524357,0.3193984,0.883061,-0.2260344
7.546064377,-0.2445858,0.3148184,0.8953448,-0.1898741
7.568362713,-0.2505436,0.3108519,0.8990707,-0.1699954
7.588186264,-0.2505782,0.3200596,0.8869166,-0.2116104
7.608010292,-0.2556635,0.3110809,0.8992009,-0.1610272
7.627833843,-0.2423044,0.3145834,0.8963442,-0.1884691
7.647657871,-0.2475064,0.3145492,0.8961526,-0.1825852
7.667481423,-0.2665307,0.3095962,0.8938056,-0.1756441
7.687305927,-0.2585195,0.314951,0.8906016,-0.1934683
7.707129479,-0.2577835,0.311269,0.8956501,-0.1763453
7.726953507,-0.2452838,0.3201386,0.8904524,-0.2026552
7.746777058,-0.2551689,0.3108916,0.8996007,-0.1599414
7.766596794,-0.273513,0.2902131,0.9111433,-0.08609613
7.786421299,-0.2810994,0.2878478,0.9090905,-0.09115241
7.806245327,-0.287149,0.2782651,0.9131894,-0.0531636
7.828547001,-0.2200266,0.2725751,0.9347702,-0.01105903
7.848370552,0.1024789,0.2434233,0.9610803,0.05648077
7.868194580,0.4119225,0.2010119,0.8803337,0.1074687
7.888018131,0.4843112,0.2004675,0.8373696,0.1438577
7.907842636,0.4881109,0.1891207,0.8414198,0.1209189
7.927666664,0.481811,0.1825418,0.8491597,0.1004594
7.947490215,0.4783811,0.1990867,0.8444526,0.1226513
7.967309952,0.4798518,0.1983572,0.8445272,0.1174651
7.987133980,0.4764745,0.2017995,0.8458434,0.1158691
8.006958485,0.4776454,0.2047348,0.844205,0.1178302
8.026782036,0.4737188,0.213061,0.843573,0.1233197
8.046606064,0.4804789,0.2097845,0.8418854,0.1139612
8.066429615,0.476229,0.2178507,0.8412729,0.1209736
8.086253643,0.4763646,0.2142934,0.8439486,0.1073939
8.106077194,0.4710416,0.2178724,0.8462315,0.1056944
8.128379822,0.4705152,0.2303214,0.8407311,0.1239611
8.148203373,0.4706714,0.2281718,0.8419234,0.1191589
8.168023109,0.4684868,0.2262752,0.8439075,0.1173347
8.187847137,0.4702621,0.2333118,0.8392515,0.1292438
8.207670689,0.4670111,0.2422212,0.8376872,0.134675
8.227494717,0.4701465,0.2398096,0.8381756,0.1246714
8.247319222,0.4869813,0.2397345,0.8274949,0.1313627
8.267142773,0.7025939,0.1692874,0.6618495,0.1904773
8.286966324,0.8800004,0.0847895,0.402875,0.2296178
8.306790352,0.9305079,0.05495296,0.2644552,0.2404709
8.326613903,0.9255584,-0.03567282,0.3038525,0.2153378
8.346438408,0.9205621,-0.05882242,0.3183382,0.2106983
8.366258144,0.9114498,-0.1209196,0.3386211,0.1913138
8.386082172,0.9244358,-0.1157191,0.3021747,0.19325
8.408383846,0.9261048,-0.09606364,0.3000308,0.1992757
8.428207874,0.9200153,-0.1290854,0.3138898,0.1871082
8.448031426,0.9267956,-0.08947076,0.3001706,0.1989224
8.467855930,0.9252437,-0.1014519,0.3007395,0.1995366
8.487679482,0.9220086,-0.111614,0.3076379,0.1985676
8.507503510,0.9257793,-0.07953765,0.2996727,0.2083996
8.527327061,0.9205173,-0.1227639,0.3094842,0.1960205
8.547151089,0.926257,-0.09023052,0.2966271,0.2062677
8.566970825,0.9242592,-0.1055105,0.300865,0.2017931
8.586795330,0.9244125,-0.1198067,0.2964247,0.1996695
8.606618881,0.9343193,-0.03174862,0.2714734,0.2212898
8.626442909,0.9351712,-0.01281205,0.2622116,0.230572
8.646266461,0.9335492,-0.003586327,0.264158,0.2352045
8.666090489,0.9419425,0.0336205,0.2180603,0.2463561
8.688392639,0.9625776,-0.04438989,-0.02187968,0.2600338
8.708216667,0.8972127,-0.1415178,-0.334147,0.2448469
8.728040219,0.8128803,-0.1826673,-0.5102269,0.2053155
8.747864247,0.8141073,-0.182446,-0.5074407,0.2075435
8.767683983,0.7975264,-0.2200936,-0.5113447,0.225088
8.787507534,0.8031123,-0.2059755,-0.5134404,0.2135209
8.807332039,0.798747,-0.2040468,-0.5236315,0.2068958
8.827156067,0.7958357,-0.2119187,-0.5238296,0.2096809
