Time (s),W,X,Y,Z
2.542196274,-0.2212663,0.1576024,0.1480439,-0.9491644
2.562213421,-0.218386,0.1679631,0.1328937,-0.9502961
2.582231522,-0.2246545,0.1544758,0.1442834,-0.9494618
2.602248669,-0.2217707,0.1783383,0.1617294,-0.9431248
2.619763851,-0.2234885,0.1611126,0.1469222,-0.9482284
2.639780998,-0.2273546,0.1562466,0.1557431,-0.9467146
2.659798145,-0.2260848,0.1638314,0.1519732,-0.9463491
2.679815769,-0.2298593,0.1526734,0.1524919,-0.9472219
2.699832916,-0.2254091,0.1779241,0.1575256,-0.9430519
2.719850063,-0.2147605,0.2019538,0.1057919,-0.9479071
2.739867210,-0.210249,0.2022273,0.05747635,-0.9530077
2.759884357,-0.210908,0.2094931,0.05349945,-0.9515229
2.779901981,-0.2068726,0.2108535,0.01845689,-0.9534315
2.799919128,-0.1944051,0.2497616,-0.02170492,-0.9465629
2.819936275,-0.13555,0.5376164,0.0405353,-0.8292007
2.839953423,-0.05686702,0.7793986,0.1274888,-0.6080069
2.859971046,-0.0388848,0.8172638,0.1403812,-0.5545165
2.879988193,-0.05799787,0.824985,0.1573359,-0.5365716
2.900005341,-0.06196561,0.8224235,0.1586771,-0.5396565
2.920022488,-0.06586251,0.8210657,0.164243,-0.5395972
2.940040588,-0.06714158,0.8276556,0.1657422,-0.5288056
2.960057735,-0.06950603,0.8192143,0.1662086,-0.5413494
2.980074406,-0.09185905,0.8265761,0.180729,-0.5218224
3.000091553,-0.06853604,0.8302013,0.1701045,-0.5232213
3.020109653,-0.07558512,0.8317255,0.1731922,-0.5187982
3.040126801,-0.07637794,0.8316855,0.1790096,-0.5167677
3.060143948,-0.0544062,0.8482396,0.1711539,-0.494837
3.080161095,-0.05389312,0.8424715,0.1706367,-0.5048247
3.100178719,-0.04994078,0.8393129,0.1661558,-0.5119373
3.120195866,-0.05926055,0.8413426,0.1758899,-0.5043028
3.140213013,-0.06392241,0.8513446,0.1833577,-0.4838738
3.160230160,-0.0564574,0.8485591,0.177121,-0.4919509
3.180247784,-0.05840449,0.8594155,0.1840298,-0.4698453
3.200264931,-0.05224422,0.8601466,0.1860504,-0.4684349
3.220282078,-0.03314768,0.8651136,0.1810849,-0.4629424
3.240299225,-0.02386648,0.8642458,0.175297,-0.4673416
3.260316372,0.06387247,0.9509997,0.2043203,-0.215395
3.280333996,0.1418455,0.9505038,0.2420034,0.1203284
3.300351143,0.1537161,0.9150599,0.2327541,0.2854645
3.320368290,0.120869,0.9200859,0.22271,0.2930192
3.340385437,0.05465066,0.9337841,0.1992811,0.2863133
3.360403538,0.02095531,0.9374225,0.184536,0.2887453
3.380420685,-0.02988142,0.9326895,0.1640728,0.3144912
3.400437832,0.009495878,0.9238283,0.1736867,0.3360229
3.420454502,-0.01418341,0.9355348,0.1660849,0.3059688
3.440472603,-0.008177949,0.9223973,0.166938,0.3433305
3.460489750,0.01234186,0.9253793,0.1724968,0.3322551
3.480506897,-0.01888076,0.9304711,0.156009,0.3258153
3.500524044,0.003016411,0.9249448,0.1662198,0.3368481
3.520541668,-0.01407955,0.9314591,0.1574557,0.3225229
3.540558815,-0.006358071,0.92136,0.1589311,0.3498913
3.560575962,-0.001719644,0.9236345,0.1576448,0.3444884
3.580593109,-0.02191851,0.9290648,0.1470689,0.3337012
3.600610256,0.02788769,0.9122447,0.1622223,0.370598
3.620627880,0.07867117,0.9107701,0.1775387,0.3597445
3.640645027,0.1066206,0.9090014,0.1839243,0.3537629
3.660662174,0.1248343,0.9078778,0.1850101,0.3501045
3.680679321,0.1590193,0.9011743,0.1914123,0.3501234
3.700696945,0.2339012,0.7947301,0.1936771,0.5223079
3.720714092,0.2361206,0.5632896,0.1717439,0.7707647
3.740731239,0.2333493,0.3646148,0.13149,0.8899113
3.760748386,0.2233003,0.3791619,0.120959,0.8879018
3.780766487,0.2100654,0.4016421,0.09568436,0.8843234
3.800783634,0.2075764,0.388464,0.09110457,0.891255
3.820800781,0.2119803,0.3958625,0.1056025,0.8853435
3.840817928,0.2095089,0.3891906,0.1023319,0.8892651
3.860835075,0.2035351,0.4021561,0.09775702,0.8853898
3.880852699,0.1991754,0.3756536,0.08381561,0.8993421
3.900869846,0.2033398,0.4043533,0.1045741,0.8836533
3.920886993,0.1935958,0.3879904,0.0839252,0.8953035
3.940904140,0.2012961,0.3845264,0.1062922,0.89272
3.960921764,0.1998141,0.3845298,0.1100764,0.8925928
3.980938911,0.196428,0.3906489,0.1099937,0.8906954
4.000956059,0.1879129,0.3938089,0.1006338,0.8922464
4.020973206,0.1912075,0.3841842,0.1106678,0.8945516
4.040990353,0.1886109,0.3819338,0.1155761,0.8954453
4.061007977,0.188612,0.389201,0.1153136,0.8923444
4.081025124,0.1803036,0.3777087,0.09987098,0.9008219
4.101042271,0.1829181,0.3736531,0.1163317,0.9000104
4.121059418,0.1887753,0.3786343,0.1398038,0.8933546
4.141077518,0.2043392,0.2501913,0.1398237,0.9341957
4.161094189,0.1561588,-0.08188949,0.09200966,0.9782969
4.181111336,0.1247434,-0.3821313,0.02203194,0.9135401
4.201128483,0.1287204,-0.3765612,-0.001429162,0.9155644
4.221145630,0.1617942,-0.3363801,-0.05942682,0.9239953
4.241163731,0.1703726,-0.3535901,-0.08294858,0.9141631
4.261180878,0.2103388,-0.3016249,-0.1536247,0.915318
4.281198025,0.1925729,-0.372859,-0.1547533,0.8925082
4.301215172,0.188375,-0.3522719,-0.1271867,0.9060191
4.321232796,0.1912411,-0.3565109,-0.1419254,0.9015606
4.341249943,0.1928029,-0.3587947,-0.143191,0.9001208
4.361267090,0.1984021,-0.342419,-0.1435709,0.9052076
4.381284237,0.1986951,-0.3599365,-0.1555631,0.8963224
4.401301384,0.1970428,-0.3468377,-0.1411646,0.9042
4.421319008,0.2038124,-0.3420838,-0.1559785,0.902074
4.441336155,0.1996999,-0.3503064,-0.1509685,0.9006895
4.461353302,0.2057629,-0.3369102,-0.1499083,0.9046038
4.481370449,0.1953556,-0.3685691,-0.1488274,0.8946903
4.501388073,0.1776227,-0.3900797,-0.1082345,0.8950982
4.521405220,0.1669629,-0.3862278,-0.06688954,0.9028316
4.541422367,0.1639598,-0.385907,-0.05296597,0.904442
4.561439514,0.1542919,-0.3872959,-0.02033269,0.9068683
4.581456661,0.1264264,-0.4515091,0.0189745,0.8811478
4.601474762,0.05440255,-0.7178563,-0.05643408,0.6893183
4.621491432,-0.01781251,-0.9005206,-0.1291329,0.4107217
4.641508579,-0.02469634,-0.9038088,-0.1325333,0.4019728
4.661525726,-0.004335637,-0.9052979,-0.1429262,0.3957483
4.681542873,0.005943801,-0.9100239,-0.1481373,0.3827587
4.701560974,0.0002744945,-0.9074247,-0.1458614,0.3897852
4.721578121,0.003240356,-0.910641,-0.1464043,0.3819896
4.741595268,0.008586311,-0.9090236,-0.1506461,0.3841037
4.761612415,0.02856353,-0.9151659,-0.1615707,0.3635627
4.781630039,0.009814629,-0.9093284,-0.1531053,0.3823768
4.801647186,0.01872957,-0.9179607,-0.1597155,0.3579327
4.821664333,0.01140024,-0.9151896,-0.1580162,0.3660009
4.841681480,-0.001477265,-0.9241209,-0.1571496,0.3434094
4.861698627,-0.002984481,-0.9220048,-0.1597038,0.3478805
4.881716251,-0.003201815,-0.9175394,-0.1566459,0.3608335
4.901733398,0.0003182758,-0.9212148,-0.1615717,0.3491209
4.921750545,-0.004394216,-0.92926,-0.1671231,0.3242745
4.941767693,-0.001874969,-0.9252007,-0.163379,0.3375426
4.961784840,0.004611397,-0.9334221,-0.1724485,0.3091779
4.981802464,-0.0105243,-0.9324389,-0.1714398,0.3125427
5.001819611,-0.02235742,-0.9334947,-0.1710909,0.3089387
5.021836758,-0.05612358,-0.941412,-0.1682221,0.28093
5.041853905,-0.1382647,-0.9658542,-0.2084818,-0.03414249
5.061872005,-0.1887217,-0.8804904,-0.2306997,-0.3640341
5.081888676,-0.180663,-0.8554899,-0.2204943,-0.4283783
5.101905823,-0.1231116,-0.8718433,-0.1894579,-0.4306574
5.121922970,-0.09175237,-0.8682151,-0.1643025,-0.4554299
5.141940117,-0.04080676,-0.8848863,-0.1401448,-0.4385174
5.161958218,-0.03685471,-0.8707495,-0.1291263,-0.4694575
5.181975365,-0.05257681,-0.864959,-0.1371195,-0.4763479
5.201992512,-0.03761216,-0.8709348,-0.1307464,-0.4686051
5.222009659,-0.02676647,-0.8642069,-0.1232313,-0.4836028
5.242026806,-0.03357031,-0.8740685,-0.127806,-0.4638644
5.262044430,-0.03774759,-0.8578489,-0.1235845,-0.4939886
5.282061577,-0.02923894,-0.8655301,-0.1190748,-0.4821322
5.302078724,-0.03386594,-0.8689931,-0.1187762,-0.4756299
5.322095871,-0.02921565,-0.8613873,-0.1098191,-0.4916563
5.342113018,-0.03978826,-0.8666487,-0.1152515,-0.4802933
5.362130642,-0.0382493,-0.856656,-0.1072204,-0.4998082
5.382147789,-0.07630623,-0.8446496,-0.1291796,-0.5105727
5.402164936,-0.1216593,-0.8387731,-0.1512061,-0.505394
5.422182083,-0.1378371,-0.8337944,-0.1555474,-0.5081542
5.442199230,-0.1632025,-0.8346179,-0.1704963,-0.4943041
5.459714889,-0.1969952,-0.8197579,-0.1834022,-0.502176
5.479732036,-0.2389714,-0.6493068,-0.1800885,-0.6967665
5.499749184,-0.2268491,-0.3690357,-0.1503032,-0.8867825
5.519766331,-0.219694,-0.2185314,-0.1262976,-0.9405609
5.539783478,-0.213312,-0.2313354,-0.1049753,-0.9415889
5.559800625,-0.2070917,-0.2497277,-0.08897451,-0.9399257
5.579818249,-0.2074423,-0.2317024,-0.09499398,-0.9438674
5.599835396,-0.2099583,-0.2389983,-0.1014013,-0.9408203
5.619852543,-0.2020022,-0.2414622,-0.08194865,-0.9438236
5.639871120,-0.1979043,-0.2579087,-0.08232432,-0.9403018
5.659887791,-0.1939754,-0.2376976,-0.07358044,-0.9471467
5.679904938,-0.1976189,-0.2440902,-0.09553285,-0.9427979
5.699922085,-0.1899985,-0.2424222,-0.07741302,-0.9464496
5.719938755,-0.1866941,-0.2369692,-0.0844988,-0.9478811
5.739955902,-0.1866523,-0.227762,-0.1020941,-0.9484144
5.759974003,-0.1907212,-0.2411885,-0.1225914,-0.9418346
5.779991150,-0.1836615,-0.2348878,-0.09687726,-0.9478072
5.800008297,-0.1783566,-0.2333225,-0.08645148,-0.9502123
5.820025444,-0.174874,-0.2348314,-0.09514168,-0.9496573
5.840042591,-0.1716023,-0.2203509,-0.09375824,-0.9538527
5.860060215,-0.1667361,-0.2235491,-0.09374326,-0.9539732
5.880077362,-0.1650381,-0.2166357,-0.103518,-0.9548524
5.900094509,-0.1666067,-0.2210087,-0.1282362,-0.9505685
5.920111656,-0.1561399,-0.005936909,-0.1213311,-0.9785119
5.940128803,-0.0912938,0.327425,-0.06370634,-0.9364945
5.960146427,-0.07219738,0.5229664,-0.01097485,-0.8472313
5.980163574,-0.09292489,0.5038691,0.01458715,-0.856677
6.000180721,-0.1331439,0.4790278,0.07319711,-0.8625978
6.020197868,-0.1566137,0.4645666,0.1035737,-0.8634523
6.040215015,-0.1801704,0.4431522,0.1374203,-0.865389
6.060232639,-0.1659251,0.5045671,0.1449418,-0.8327667
6.080249786,-0.1718114,0.4633771,0.1358232,-0.8567042
6.100266933,-0.1707101,0.4899365,0.1502617,-0.8395649
6.120284081,-0.1665412,0.4831446,0.1328296,-0.8472422
6.140301228,-0.1776867,0.4782934,0.1496357,-0.8449258
6.160319328,-0.1798251,0.4873517,0.1603138,-0.8373042
6.180335999,-0.1845292,0.4670056,0.1533556,-0.8490962
6.200353146,-0.1805632,0.4834383,0.1542616,-0.8405445
6.220370293,-0.180285,0.4751473,0.1441666,-0.8470985
6.240387440,-0.189449,0.4674819,0.1548855,-0.8474715
6.260405541,-0.1694067,0.5093658,0.1405172,-0.8298978
6.280422688,-0.1402511,0.5132564,0.07908571,-0.8409938
6.300439835,-0.1289398,0.5143659,0.05497336,-0.8440425
6.320456982,-0.1232966,0.5115985,0.04059414,-0.8473752
6.340474129,-0.1060936,0.5156993,0.003105388,-0.8481842
6.360491753,-0.05882471,0.6581746,-0.01118382,-0.7482262
6.380508900,0.01726794,0.8678391,0.07848617,-0.4868457
6.400526047,0.05967699,0.960036,0.1205192,-0.2384789
6.420543194,0.04425099,0.9525126,0.1253621,-0.2677187
6.440560341,0.0311244,0.9523364,0.1329305,-0.2665403
6.460577965,0.0313936,0.955939,0.1342137,-0.2526055
6.480595112,0.02743408,0.9541088,0.1321789,-0.2609219
6.500612259,0.01299377,0.9564148,0.1398972,-0.2493158
6.520629406,0.01412366,0.9523511,0.1362672,-0.2662454
6.540646553,0.008691822,0.9602413,0.1445075,-0.2315302
6.560663700,0.02148758,0.9539559,0.1378721,-0.2590851
6.580681324,-0.0006815023,0.9589232,0.1465106,-0.2358565
6.600698471,0.008439937,0.9592605,0.1475164,-0.2336974
6.620715618,0.0252429,0.9605201,0.1447908,-0.2289694
6.640732765,0.03209869,0.960709,0.1449524,-0.2272101
6.660749912,0.01168577,0.9595802,0.1492483,-0.2311319
6.680767536,0.01019025,0.9619605,0.1512885,-0.2196992
6.700784683,0.02137359,0.9635312,0.1536925,-0.2101357
6.720801830,0.02975728,0.9627515,0.153063,-0.2131278
6.740818977,0.01574004,0.9672269,0.1589888,-0.1886122
6.760836124,0.02562546,0.9671257,0.1618076,-0.1856261
6.780854225,0.05339389,0.9632799,0.1593912,-0.2011546
6.800871372,0.1083336,0.9780173,0.1607353,-0.05032076
6.820888042,0.1652072,0.9160861,0.2167344,0.2883415
6.840905189,0.1910516,0.7875763,0.2072091,0.5448986
6.860922337,0.1629098,0.7996879,0.1972097,0.5400883
6.880940437,0.1049691,0.8215215,0.1551183,0.5353968
6.900957584,0.09230609,0.8188101,0.1420609,0.5454134
6.920974731,0.03327494,0.837904,0.09967101,0.5324497
6.940991878,0.04422402,0.8024108,0.1001804,0.5837574
6.961009026,0.05294555,0.8133734,0.1098195,0.5658511
6.981026173,0.04337566,0.8055317,0.0991848,0.5796785
7.001043797,0.04995588,0.8070692,0.1005299,0.5767712
7.021060944,0.02251478,0.8171046,0.07668474,0.5679614
7.041078091,0.04807475,0.800557,0.09459732,0.586921
7.061095238,0.05076018,0.8063636,0.09512279,0.5786021
7.081112385,0.03633927,0.8020709,0.07835183,0.5880904
7.101130009,0.048806,0.8034348,0.08487201,0.5844097
7.121147156,0.03025268,0.8111319,0.06950793,0.5770146
7.141164303,0.05554446,0.7755317,0.08137538,0.620863
7.161181450,0.109204,0.7749661,0.1198491,0.6080835
7.181198597,0.1367146,0.7711121,0.1365333,0.6038886
7.201216221,0.1485801,0.7708976,0.1430092,0.5998473
7.221233368,0.1803516,0.7610883,0.1607737,0.5991639
7.241250515,0.2340696,0.6718982,0.1806241,0.6765807
7.261267662,0.2096467,0.3948644,0.1610332,0.8779638
7.281284809,0.1832963,0.08980338,0.1090137,0.9711226
7.301301956,0.1790208,0.1123228,0.1160901,0.9687548
7.321319580,0.1761552,0.1163143,0.0956002,0.9710451
7.341336727,0.1730265,0.1139948,0.08273327,0.9730622
7.361353874,0.1719799,0.1181907,0.09197573,0.9719167
7.381371021,0.1714025,0.1068489,0.08478294,0.9739835
7.401388168,0.1664405,0.1235509,0.08418194,0.9729202
7.421406269,0.1632964,0.1057812,0.06412485,0.9770671
7.441423416,0.1649577,0.122941,0.09574884,0.9721801
7.461440086,0.161915,0.1052352,0.071941,0.9768116
7.481457233,0.1603197,0.1100942,0.07271095,0.9764823
7.501474380,0.1580535,0.09250428,0.07747843,0.9783081
7.521491527,0.154063,0.1017424,0.0843789,0.9774563
7.541509628,0.1516733,0.1095487,0.087247,0.9767343
7.561526775,0.1481313,0.105072,0.07876514,0.978489
7.581543922,0.1442603,0.08163907,0.07988166,0.9812087
7.601561069,0.1478268,0.09848002,0.1014573,0.9771299
7.621578216,0.1424249,0.07479181,0.07811508,0.9821645
7.641595840,0.1376272,0.08177201,0.08358134,0.9818421
7.661612987,0.1354793,0.07774208,0.1078943,0.9800959
7.681630135,0.1379816,0.01656667,0.1318818,0.9797546
7.701647282,0.08090247,-0.3158208,0.08395581,0.9398326
7.721664429,0.02361467,-0.6162274,0.0192566,0.7848298
7.741682053,0.02914656,-0.6332492,-0.0008973183,0.7712151
7.761699200,0.08500852,-0.6125782,-0.05522481,0.7817284
7.781716347,0.09973821,-0.6200694,-0.07227587,0.7726383
7.801733494,0.153304,-0.5808755,-0.1220433,0.787918
7.821750641,0.1512966,-0.6240042,-0.1418419,0.7511565
7.841767788,0.1306906,-0.6259475,-0.1139762,0.7581205
7.861785412,0.1408252,-0.6142009,-0.1214461,0.7647247
7.881802559,0.1439216,-0.629079,-0.1333583,0.7499261
7.901819706,0.1520732,-0.6135437,-0.1320144,0.7613394
7.921836853,0.1637615,-0.6322563,-0.1533091,0.7392954
7.941854000,0.1512201,-0.6157414,-0.1342657,0.7593388
7.961871147,0.1723088,-0.598128,-0.1511522,0.7657241
7.981888771,0.1564164,-0.6236648,-0.1437917,0.7500185
8.001905918,0.1643098,-0.607128,-0.1415326,0.7622296
8.021923065,0.1550087,-0.6282822,-0.1371829,0.747691
8.041940212,0.1237334,-0.6467001,-0.1079727,0.7425889
8.061957359,0.09975147,-0.6431873,-0.06811699,0.7538882
8.081974506,0.08839434,-0.6464357,-0.05062739,0.7539043
8.101992130,0.07587108,-0.6426506,-0.03104276,0.7595443
8.122009277,0.04017172,-0.669164,0.00806482,0.7397078
8.142026424,-0.02278155,-0.8630383,-0.03862304,0.4997759
8.162043572,-0.0804368,-0.9731723,-0.1076351,0.1774887
8.182060719,-0.09987259,-0.980463,-0.1169009,0.108071
8.202078819,-0.07733054,-0.9827373,-0.1204261,0.1018454
8.222095966,-0.04769199,-0.9840877,-0.1231989,0.1036655
8.242113113,-0.06130284,-0.9847989,-0.1222669,0.08995172
8.262130261,-0.06502517,-0.9834456,-0.1223436,0.1013227
8.282146931,-0.04719553,-0.9851964,-0.1242776,0.09134244
8.302164078,-0.03119939,-0.9848169,-0.1282209,0.09669223
8.319679260,-0.04728675,-0.9848686,-0.1306781,0.0857238
8.339696407,-0.05409026,-0.9836617,-0.1292108,0.09703703
8.359714508,-0.03905308,-0.9857131,-0.1334846,0.07519366
8.379731655,-0.0430521,-0.9857656,-0.1328689,0.07339164
8.399748802,-0.0562546,-0.9850346,-0.1362469,0.06787243
8.419765949,-0.07178538,-0.9818928,-0.1361393,0.09395359
8.439783096,-0.0488508,-0.9846073,-0.1378783,0.0760228
8.459800720,-0.05218592,-0.9851184,-0.1409915,0.05972754
8.479817867,-0.06037963,-0.9840241,-0.1401285,0.07101063
8.499835014,-0.04675756,-0.985274,-0.1446884,0.05236017
8.519852161,-0.05555344,-0.98427,-0.1486102,0.05166386
8.539869308,-0.0642381,-0.9840193,-0.1501115,0.04090967
8.559886455,-0.08601309,-0.9817547,-0.1531914,0.04381453
8.579904079,-0.1400921,-0.954088,-0.1792572,-0.1859525
8.599921226,-0.1750841,-0.8143622,-0.2242076,-0.5025064
8.619938373,-0.1766966,-0.7041332,-0.2082218,-0.6528752
8.639955521,-0.1427889,-0.7171499,-0.177668,-0.6560248
8.659972668,-0.1054422,-0.7374789,-0.1389075,-0.6498763
8.679989815,-0.07412553,-0.7479464,-0.1081284,-0.648087
8.700007439,-0.0528926,-0.7502848,-0.08461203,-0.6509556
8.720024586,-0.05721381,-0.7123025,-0.08371961,-0.6920769
8.740041733,-0.04567915,-0.7385223,-0.07779081,-0.6656381
8.760058880,-0.04306663,-0.7170395,-0.07048261,-0.6896807
8.780076027,-0.0650254,-0.7182139,-0.08717895,-0.6848124
