Time (s),W,X,Y,Z
2.259561062,-0.168161,-0.6128845,-0.139866,-0.757073
2.279579639,-0.1703456,-0.61063,-0.151203,-0.7562266
2.299598217,-0.1653095,-0.6123219,-0.1518649,-0.7558434
2.319616795,-0.1708985,-0.5878401,-0.147213,-0.7747214
2.339634419,-0.2246746,-0.3194646,-0.09384387,-0.9139363
2.359652996,-0.2522732,-0.007742906,0.006935107,-0.9658532
2.379671097,-0.2513619,0.07629911,0.02717379,-0.9627485
2.399689198,-0.2600954,0.04819048,0.08044278,-0.959262
2.419707775,-0.2644795,0.04467628,0.1323605,-0.9524511
2.439725876,-0.2714891,0.01112862,0.1786652,-0.9438624
2.459743977,-0.2670308,0.03436513,0.1881533,-0.9427298
2.479762077,-0.2662075,0.04342385,0.1709477,-0.9458607
2.499780655,-0.2679792,0.02166346,0.2009665,-0.9401904
2.519798756,-0.2660407,0.04024642,0.1826295,-0.9438626
2.539816857,-0.2676916,0.02868837,0.1950833,-0.9413226
2.559835434,-0.2701433,0.03322379,0.2135816,-0.936445
2.579854012,-0.2653306,0.03811616,0.1703238,-0.9464481
2.599871636,-0.2678914,0.03757004,0.2121606,-0.9372504
2.619890213,-0.2670707,0.03959305,0.1926987,-0.9415946
2.639908791,-0.2720853,0.01937829,0.217323,-0.93541
2.659926415,-0.2668543,0.0453042,0.2042792,-0.9389536
2.679944992,-0.2571822,0.08077281,0.1152529,-0.9542941
2.699963570,-0.2593008,0.08404147,0.08760258,-0.9563752
2.719981194,-0.2585962,0.08590954,0.07258587,-0.9576566
2.739999771,-0.255237,0.1149361,0.03933693,-0.957457
2.760017872,-0.2437652,0.3569424,0.08345287,-0.896007
2.780035973,-0.2169716,0.6353679,0.1606671,-0.7211374
2.800054074,-0.1859209,0.7255851,0.1811917,-0.6346312
2.820072651,-0.1966562,0.723938,0.1859819,-0.6318848
2.840090752,-0.2037342,0.7301307,0.1972045,-0.6189827
2.860108853,-0.1883882,0.7356857,0.1907481,-0.6192893
2.880127430,-0.2016393,0.7280339,0.1912424,-0.6239889
2.900145054,-0.2145581,0.730673,0.2076233,-0.6112298
2.920163631,-0.2123776,0.7358027,0.2086423,-0.6054637
2.940182209,-0.1940638,0.7446399,0.2030856,-0.6026893
2.960199833,-0.1937334,0.7410626,0.1943695,-0.6100341
2.980218410,-0.1922711,0.7487993,0.2039964,-0.597783
2.997734070,-0.1881871,0.758724,0.2080203,-0.5850459
3.017752647,-0.1735204,0.7618968,0.2019214,-0.5875878
3.037771225,-0.1766045,0.756639,0.1984878,-0.594591
3.057788849,-0.1883516,0.7577355,0.2078558,-0.586331
3.077807426,-0.1952219,0.7656339,0.2232088,-0.5678896
3.097826004,-0.181745,0.7671537,0.2148902,-0.5734925
3.117843628,-0.1639898,0.7814197,0.213477,-0.5599517
3.137862206,-0.1657943,0.7870805,0.2185521,-0.5494353
3.157880783,-0.1571307,0.7904291,0.2146894,-0.5486965
3.177898407,-0.1020975,0.8763843,0.2245523,-0.4095427
3.197916985,-0.02797376,0.964653,0.2399195,-0.08787961
3.217935085,0.0173957,0.956356,0.23091,0.1684894
3.237953186,0.01692963,0.9528444,0.2292262,0.1894305
3.257971764,-0.0650317,0.9551189,0.207288,0.1928162
3.277989864,-0.095273,0.9546375,0.1974016,0.1930032
3.298007965,-0.1618724,0.9438297,0.1821825,0.2154534
3.318026066,-0.1335292,0.9445172,0.1875212,0.2269821
3.338044643,-0.1320283,0.9483639,0.1859565,0.2126548
3.358062744,-0.1400531,0.9447579,0.1852883,0.2238602
3.378080845,-0.1159121,0.9494074,0.187891,0.2156729
3.398099423,-0.1468887,0.9440922,0.1742921,0.2310053
3.418117046,-0.133067,0.94627,0.1803276,0.2257779
3.438135624,-0.1516612,0.9480445,0.1729631,0.2119475
3.458154202,-0.1403351,0.9463772,0.1769807,0.2235658
3.478171826,-0.1299336,0.9475229,0.1782697,0.2239757
3.498190403,-0.1428993,0.9410905,0.1747612,0.2449784
3.518208981,-0.1073819,0.9462759,0.186351,0.2343748
3.538226605,-0.01308626,0.9500797,0.2084496,0.2243962
3.558245182,-0.01571385,0.9521168,0.2030651,0.2204971
3.578263760,0.02596792,0.9514031,0.2122982,0.2138101
3.598281384,0.08323951,0.9234022,0.2120476,0.3034111
3.618299961,0.1522138,0.7729659,0.1654917,0.5904146
3.638318539,0.1895978,0.5658516,0.1011014,0.7938954
3.658336163,0.194961,0.5591501,0.1138002,0.7956246
3.678354740,0.1789939,0.5711004,0.09585448,0.7932497
3.698372841,0.1798255,0.5664439,0.09857418,0.7960622
3.718390942,0.1856535,0.5663779,0.108157,0.793523
3.738409043,0.1764934,0.5712898,0.09830014,0.7933743
3.758427620,0.1671918,0.5761114,0.09178125,0.7926831
3.778445721,0.1557972,0.5705442,0.07455835,0.8007966
3.798463822,0.1752211,0.5726474,0.1098808,0.7911551
3.818482399,0.1674153,0.5704437,0.09769849,0.7960205
3.838500023,0.1676908,0.5654648,0.102468,0.79891
3.858518601,0.1696028,0.5604527,0.1095641,0.8010936
3.878537178,0.1729862,0.5703877,0.1204515,0.7917402
3.898554802,0.1688818,0.57371,0.1173247,0.7906948
3.918573379,0.1520058,0.5676875,0.09361865,0.8015538
3.938591957,0.1543043,0.5701548,0.1018262,0.7983563
3.958609581,0.1573523,0.5570194,0.1107331,0.8058136
3.978628159,0.1535885,0.5601539,0.1148038,0.8037947
3.998646736,0.1541829,0.561545,0.1233555,0.8014399
4.018664360,0.1618048,0.5189018,0.1164129,0.8292373
4.038682938,0.2073386,0.2232444,0.06652936,0.9483507
4.058701515,0.2248969,-0.09358972,-0.02646937,0.9677731
4.078719139,0.2238706,-0.1487599,-0.03917427,0.9606485
4.098737717,0.2403552,-0.1105738,-0.1062058,0.9567395
4.118755817,0.2470897,-0.1063591,-0.1428894,0.9507074
4.138773918,0.2594735,-0.07877049,-0.2132805,0.9368071
4.158792019,0.2567784,-0.0978315,-0.2195084,0.9343112
4.178810597,0.2506801,-0.1096199,-0.1808624,0.9428995
4.198828697,0.2519375,-0.1061018,-0.2112703,0.9366228
4.218846798,0.2516429,-0.1024817,-0.2019732,0.9391527
4.238865376,0.257172,-0.09062213,-0.2119668,0.9366685
4.258882999,0.2537014,-0.1157298,-0.2102606,0.9352328
4.278901577,0.2528801,-0.1008225,-0.1911772,0.9412573
4.298920155,0.2554815,-0.1047366,-0.2293997,0.9315379
4.318937779,0.2517301,-0.1135764,-0.2018357,0.9378817
4.338956356,0.2580701,-0.1038682,-0.2340877,0.9297535
4.358974934,0.2537895,-0.117387,-0.216461,0.9335864
4.378992558,0.2361432,-0.1558072,-0.1170076,0.9502087
4.399011135,0.2372295,-0.149076,-0.1027252,0.9526666
4.419029713,0.2321501,-0.1538258,-0.07701652,0.9555836
4.439047337,0.2261632,-0.1967195,-0.04467021,0.9512011
4.459065914,0.2096726,-0.4713542,-0.09838781,0.8490022
4.479083538,0.1806204,-0.7277408,-0.1669326,0.6375932
4.499102116,0.1512447,-0.7750013,-0.1684208,0.5871626
4.519120693,0.167073,-0.7691421,-0.1792646,0.5873659
4.539138317,0.1716167,-0.7749674,-0.1885267,0.5753768
4.559156895,0.1593355,-0.7773959,-0.1786501,0.5787741
4.579175472,0.1657974,-0.7743729,-0.1760437,0.5818025
4.599193096,0.1850323,-0.776988,-0.1964285,0.5657703
4.619211674,0.193236,-0.7782754,-0.2037746,0.558615
4.639229775,0.1668577,-0.7843519,-0.1883961,0.5639902
4.659247875,0.1669047,-0.7863182,-0.1846365,0.5624798
4.679265976,0.1646905,-0.7917407,-0.1893804,0.5538831
4.699284554,0.1593888,-0.8043193,-0.1958034,0.534747
4.719302654,0.1482663,-0.7991586,-0.1883134,0.5482046
4.739320755,0.150868,-0.7979126,-0.1854446,0.5502839
4.759339333,0.1647173,-0.8037415,-0.1996964,0.5325569
4.779356957,0.1657109,-0.8081089,-0.2072732,0.5226523
4.799375534,0.1552357,-0.8170927,-0.207252,0.5117967
4.819393635,0.1411406,-0.8217032,-0.2051108,0.5093528
4.839411736,0.1336516,-0.8273949,-0.2068666,0.5013868
4.859430313,0.1256323,-0.8373839,-0.2069489,0.4866257
4.879447937,0.05455898,-0.9427904,-0.2209835,0.2365539
4.899466515,-0.003948145,-0.9702237,-0.2141324,-0.09705625
4.919485092,-0.02964545,-0.9503692,-0.2084148,-0.2216086
4.939502716,0.01382432,-0.9529213,-0.1946832,-0.2246672
4.959521294,0.0758026,-0.949574,-0.1744261,-0.2424176
4.979539871,0.1498401,-0.949231,-0.1480352,-0.2263205
4.999557495,0.1347949,-0.9411869,-0.1569887,-0.2607289
5.019576073,0.1169213,-0.9421923,-0.1616168,-0.2628892
5.039594650,0.1440022,-0.9426013,-0.1526186,-0.2531824
5.059612274,0.1293036,-0.9427291,-0.1587966,-0.2568143
5.079630852,0.1378422,-0.9445421,-0.1507684,-0.2504718
5.099649429,0.1338425,-0.9388235,-0.152443,-0.2721864
5.119667053,0.1127833,-0.9449536,-0.1585393,-0.2565843
5.139685631,0.1405604,-0.9406739,-0.1472452,-0.2651821
5.159703255,0.129395,-0.9410965,-0.1506976,-0.2674176
5.179721832,0.1530248,-0.9423866,-0.1390485,-0.2564837
5.199739933,0.1300921,-0.9384037,-0.1470784,-0.2783342
5.219758034,0.04666494,-0.9436441,-0.1721874,-0.2726471
5.239776611,0.01856258,-0.9469273,-0.1757287,-0.2621663
5.259794712,-0.001910752,-0.9462316,-0.1817023,-0.2612549
5.279812813,-0.05078148,-0.9403176,-0.1908385,-0.270984
5.299830914,-0.1085246,-0.8507542,-0.1685703,-0.482334
5.319849491,-0.1595074,-0.6483004,-0.1122705,-0.733677
5.339867592,-0.1769074,-0.537847,-0.09408941,-0.8168226
5.359885693,-0.1696965,-0.5401204,-0.0917637,-0.817117
5.379903793,-0.1582688,-0.5435293,-0.07378978,-0.8189686
5.399921894,-0.1666002,-0.5391671,-0.08988213,-0.8185914
5.419940472,-0.1713553,-0.5365714,-0.09383281,-0.818872
5.439958572,-0.1509265,-0.5417662,-0.06779197,-0.8220355
5.459976673,-0.1485172,-0.5476855,-0.06710685,-0.8186009
5.479995251,-0.1495346,-0.5405207,-0.07537936,-0.8224489
5.500012875,-0.1606778,-0.5382811,-0.09250569,-0.820065
5.520031452,-0.1535192,-0.5368135,-0.08320263,-0.8233882
5.540049553,-0.1495899,-0.5280303,-0.08247604,-0.8298387
5.560067654,-0.1573461,-0.531176,-0.09636973,-0.8248847
5.580086231,-0.1575303,-0.5337858,-0.1021982,-0.8224597
5.600103855,-0.1470463,-0.5339108,-0.08743593,-0.8260141
5.620122433,-0.1353257,-0.53261,-0.07493836,-0.8300755
5.640141010,-0.1347887,-0.5355515,-0.08286227,-0.8275131
5.660158634,-0.1378831,-0.5269141,-0.09341004,-0.8314157
5.680177212,-0.1333796,-0.5247257,-0.09646109,-0.8331841
5.700194836,-0.137626,-0.5245827,-0.1056817,-0.8314632
5.717711449,-0.1667032,-0.3795449,-0.09569234,-0.9031174
5.737729073,-0.1956298,-0.06650248,-0.02916618,-0.9762573
5.757747650,-0.2013466,0.1810305,0.03892786,-0.960104
5.777766228,-0.2023653,0.1961453,0.04728192,-0.9565392
5.797783852,-0.2252943,0.1655772,0.130307,-0.94946
5.817802429,-0.2370953,0.139463,0.163923,-0.9455646
5.837820053,-0.2444974,0.1361415,0.224593,-0.9315965
5.857838631,-0.2348476,0.1662428,0.1915185,-0.9365673
5.877857208,-0.2417575,0.1372509,0.2018262,-0.9373416
5.897874832,-0.2354071,0.1625897,0.2057033,-0.9340568
5.917893410,-0.2339028,0.1523474,0.1784861,-0.9417272
5.937911987,-0.2389288,0.1603509,0.209167,-0.9327794
5.957929611,-0.2374833,0.1624069,0.1950926,-0.9358377
5.977948189,-0.2467076,0.1357759,0.2167611,-0.9329214
5.997965813,-0.2431334,0.1504868,0.2135984,-0.9323321
6.017984390,-0.2440402,0.1522405,0.2026306,-0.9342567
6.038002968,-0.244699,0.1645516,0.2262051,-0.9265549
6.058020592,-0.2353384,0.1788641,0.1837473,-0.935675
6.078039169,-0.2173762,0.2028775,0.09588974,-0.9481671
6.098057747,-0.2213188,0.1986927,0.09820864,-0.9479039
6.118075371,-0.212236,0.2099296,0.0544248,-0.9510789
6.138093948,-0.1998392,0.3331171,0.04483031,-0.9185367
6.158111572,-0.1827719,0.6191151,0.1094705,-0.7536109
6.178130150,-0.1556506,0.8040306,0.1620763,-0.547418
6.198148727,-0.1461974,0.803492,0.1567538,-0.552343
6.218166351,-0.1682738,0.8005202,0.1726502,-0.5455922
6.238184929,-0.1571346,0.8091145,0.1711455,-0.5366371
6.258202553,-0.1510641,0.8072734,0.1591528,-0.5447819
6.278221130,-0.1659404,0.8082643,0.172708,-0.5347636
6.298239708,-0.167537,0.8079014,0.1769742,-0.5334178
6.318257332,-0.1732163,0.8177337,0.1871888,-0.5127335
6.338275910,-0.1457983,0.8175416,0.164072,-0.5292227
6.358294010,-0.1595413,0.8174163,0.1747766,-0.521975
6.378312111,-0.1562566,0.8263896,0.1780506,-0.507533
6.398330212,-0.1408047,0.8312303,0.1772409,-0.5044239
6.418348312,-0.1335255,0.8310671,0.1731048,-0.508095
6.438366890,-0.1438905,0.8250785,0.1726946,-0.5151166
6.458384991,-0.1648398,0.8311453,0.1941593,-0.4908716
6.478403092,-0.1507897,0.8359269,0.1909863,-0.4885084
6.498421192,-0.1363076,0.8465526,0.1857309,-0.4763407
6.518439293,-0.1330085,0.8497038,0.1898179,-0.4700097
6.538457871,-0.1234914,0.8518843,0.1870738,-0.4697596
6.558475971,-0.1033025,0.8944717,0.1964128,-0.3837898
6.578494072,-0.02350064,0.97478,0.2050389,-0.06190995
6.598512173,0.02239747,0.9460191,0.1915666,0.2539166
6.618530750,0.02722569,0.9367324,0.1910938,0.2861852
6.638548851,-0.05017552,0.9417722,0.1625085,0.2841936
6.658566952,-0.08145678,0.9411861,0.1483618,0.2866176
6.678585053,-0.1504669,0.9324884,0.1236374,0.2986068
6.698603153,-0.1346354,0.9284434,0.1293958,0.3158329
6.718621731,-0.1145991,0.9338319,0.1367069,0.3045718
6.738639832,-0.1363838,0.9275402,0.1286816,0.3180208
6.758657932,-0.1213214,0.9331431,0.1302401,0.3069041
6.778676033,-0.1381557,0.931701,0.117446,0.3093226
6.798694134,-0.1359338,0.9275042,0.1188777,0.3221081
6.818712712,-0.1269799,0.9361647,0.1222394,0.2985902
6.838730335,-0.1382821,0.93068,0.1165283,0.3126683
6.858748913,-0.1136092,0.9317264,0.1246046,0.3163543
6.878767490,-0.1436935,0.9237545,0.1116929,0.3319367
6.898785114,-0.1112012,0.9268332,0.1249385,0.3311079
6.918803692,-0.02244411,0.9309499,0.1562867,0.3240843
6.938821316,-0.01268256,0.9325604,0.154608,0.3207712
6.958839893,0.02494039,0.9345406,0.1675579,0.3075122
6.978858471,0.06113759,0.9127911,0.1679059,0.3626413
6.998876095,0.1288172,0.7475042,0.1322769,0.6354282
7.018894672,0.1612464,0.5043222,0.06614807,0.8437454
7.038912296,0.1698816,0.4766032,0.0806217,0.8568065
7.058930874,0.1572853,0.4878218,0.06494296,0.8542256
7.078949451,0.1579476,0.4836756,0.06518935,0.8564394
7.098967075,0.1603631,0.4847374,0.0703744,0.8549787
7.118985653,0.1527498,0.4906938,0.06655665,0.853279
7.139003277,0.1406232,0.4919668,0.05255479,0.8556047
7.159021854,0.1340688,0.4864696,0.04299876,0.8603207
7.179040432,0.1463639,0.4930467,0.07486104,0.8523533
7.199058056,0.1392214,0.4912865,0.06484549,0.8553815
7.219076634,0.138258,0.4832361,0.06957217,0.8597412
7.239094257,0.1384673,0.4778387,0.07302649,0.8624337
7.259112835,0.1394226,0.4879825,0.08139471,0.8558252
7.279131413,0.1372031,0.495337,0.0845255,0.8516452
7.299149036,0.1245393,0.4858172,0.06258675,0.8609193
7.319167614,0.1249054,0.4853126,0.06829877,0.8607168
7.339185238,0.1240607,0.4744686,0.07312491,0.8664691
7.359203816,0.1237619,0.4777168,0.08178425,0.8639494
7.379222393,0.1223307,0.477368,0.08756389,0.8637796
7.399240017,0.1246486,0.45017,0.08557857,0.8781305
7.419258595,0.158699,0.1675612,0.05501691,0.969708
7.439276219,0.1797913,-0.1574933,-0.01968933,0.9690745
7.459294796,0.1782887,-0.2522593,-0.03518401,0.9486665
7.479313374,0.2007174,-0.224071,-0.09262177,0.9473927
7.499330998,0.2131275,-0.2220875,-0.1433965,0.9387859
7.519349575,0.232243,-0.1860504,-0.1987516,0.931973
7.539367199,0.230134,-0.2052433,-0.2131907,0.9252517
7.559385777,0.2200647,-0.2247978,-0.1795943,0.9302747
7.579404354,0.2269304,-0.2053287,-0.2058237,0.9276889
7.599421978,0.2241853,-0.2136202,-0.2018336,0.9273609
7.619440556,0.2312613,-0.1950928,-0.2095552,0.927993
7.639458180,0.2290987,-0.2234958,-0.220121,0.9196401
7.659476757,0.2179805,-0.2176268,-0.1794883,0.9324884
7.679495335,0.2302961,-0.2079319,-0.2248211,0.921852
7.699512959,0.2235647,-0.2221055,-0.2075362,0.9242533
7.719531536,0.2333187,-0.2045383,-0.2301696,0.9205303
7.739549160,0.2237267,-0.2331619,-0.2156775,0.9196156
7.759567738,0.1993933,-0.2563015,-0.1341683,0.9344398
7.779585362,0.197032,-0.2561598,-0.1106075,0.9380587
7.799603939,0.1882966,-0.2594939,-0.08456729,0.9416386
7.819622517,0.1783472,-0.2880276,-0.04802298,0.9378452
7.839640141,0.1636165,-0.5236657,-0.07531181,0.8306348
7.859658718,0.1451362,-0.7714848,-0.1259517,0.6037425
7.879676342,0.115769,-0.8384103,-0.133805,0.5122398
7.899694920,0.1254954,-0.8364678,-0.1387235,0.5118162
7.919713497,0.1390365,-0.8398812,-0.1456898,0.50067
7.939731121,0.1293192,-0.8404039,-0.1412544,0.5036592
7.959749699,0.1277034,-0.8395632,-0.1324674,0.507844
7.979767323,0.1519436,-0.8409235,-0.1493735,0.4940404
7.999785900,0.157959,-0.8405592,-0.1527516,0.4917354
8.019803524,0.1424151,-0.8455725,-0.1499037,0.488755
8.039822102,0.1372473,-0.8473339,-0.1426067,0.4893664
8.059840679,0.1338984,-0.8526481,-0.1468997,0.4796983
8.079858303,0.132852,-0.8613395,-0.1508927,0.4629292
8.099876881,0.1220773,-0.8592145,-0.1472652,0.470944
8.119894505,0.1217428,-0.8574306,-0.1435738,0.4754006
8.139913082,0.1342178,-0.8613182,-0.1527602,0.4619614
8.159931660,0.1373473,-0.8652898,-0.1591385,0.4513446
8.179949284,0.1311524,-0.8693889,-0.1608909,0.4446389
8.199967861,0.1188937,-0.874964,-0.162746,0.4363985
8.219985485,0.1133984,-0.8817281,-0.1658141,0.4228828
8.240004063,0.1077157,-0.8855441,-0.1656428,0.4164123
8.260021687,0.05712782,-0.961216,-0.1756278,0.1964106
8.280040264,0.006175324,-0.9737695,-0.1700925,-0.1393759
8.300058842,-0.01593386,-0.9359494,-0.1616244,-0.3070014
8.320076466,0.006834669,-0.9343628,-0.1507636,-0.3175169
8.340095043,0.08189218,-0.9342372,-0.1172082,-0.3215338
8.360112667,0.136311,-0.9371045,-0.0926092,-0.3021666
8.380131245,0.1490321,-0.9201236,-0.09286604,-0.3452035
8.400149822,0.1351375,-0.9228275,-0.09479541,-0.3431742
8.420167446,0.1553972,-0.9240876,-0.0865207,-0.3332501
8.437683582,0.1455277,-0.922281,-0.09138923,-0.3413141
8.457701683,0.1269776,-0.9263512,-0.09560005,-0.336509
8.477719784,0.1515756,-0.9167781,-0.08300346,-0.3553601
8.497737885,0.1382229,-0.9216082,-0.08900353,-0.3467545
8.517756462,0.1581692,-0.9239852,-0.07802147,-0.3343261
8.537774563,0.1412892,-0.9201562,-0.08671582,-0.3499401
8.557792664,0.1388582,-0.9221105,-0.08630757,-0.3458457
8.577810764,0.1473037,-0.9104204,-0.08187877,-0.3733094
8.597828865,0.09295966,-0.9192486,-0.1016942,-0.3641789
8.617846966,0.02079115,-0.9225616,-0.1283453,-0.3586123
8.637865544,0.01726797,-0.9235657,-0.1262847,-0.3569425
8.657883644,-0.02600424,-0.921384,-0.1374363,-0.3579307
8.677901745,-0.07858215,-0.8620106,-0.1402745,-0.4771872
8.697919846,-0.1204261,-0.6590519,-0.09888712,-0.7334794
8.717937946,-0.1378047,-0.44906,-0.05630805,-0.8790973
8.737956047,-0.1402956,-0.4481808,-0.06997961,-0.8781695
8.757974148,-0.1287407,-0.4592733,-0.04531921,-0.875824
8.777992726,-0.1262061,-0.4616761,-0.04907059,-0.8747267
8.798010826,-0.1380041,-0.4522333,-0.06813449,-0.8765987
8.818028927,-0.1281491,-0.4539595,-0.04990923,-0.8784277
