Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.320722103,522.1011,228.8548,-9.180191,-0.9673348,2.695123,2.523644,-5.770056,22.5057,8.153101,882.652
4.340544701,-137.0856,74.91697,-19.21446,-0.1053873,0.3845079,0.9032716,-5.770056,22.5057,8.153101,882.652
4.360367775,399.1691,40.39437,32.1806,-1.397168,-2.436658,0.7615061,-5.770056,22.5057,8.153101,882.6537
4.380190373,-94.48914,103.6072,35.17864,-2.521017,2.447678,0.40304,-1.918222,28.22003,3.741347,882.6537
4.400012493,-246.0678,-60.99368,38.23787,-0.1977726,0.7531835,2.554519,-1.918222,28.22003,3.741347,882.6505
4.419835091,378.5559,192.0346,-139.3198,-0.3279496,1.725597,3.678442,-3.080166,-3.649115,2.281668,882.6505
4.439653397,-269.8571,-34.48315,7.217281,0.4810663,0.8627126,1.557828,-3.080166,-3.649115,2.281668,882.6486
4.461954117,378.0577,-288.1595,27.59175,0.1952698,-3.960233,1.206017,-3.080166,-3.649115,2.281668,882.6486
4.481777191,-144.4341,206.8216,-65.10291,-2.451876,3.293538,0.1914509,-7.07649,36.40089,6.248487,882.6486
4.501599312,-378.4656,-37.66441,7.156097,0.1727754,-0.05223711,1.236529,-7.07649,36.40089,6.248487,882.6486
4.521421909,-176.3815,-15.63121,-7.528206,-0.3094094,-0.09389051,0.9632629,-6.324066,36.7641,7.03651,882.6505
4.541244507,-26.42196,14.53188,-32.24678,-0.8830195,2.063047,3.965032,-6.324066,36.7641,7.03651,882.6505
4.561066627,-148.9802,195.2748,4.463974,0.3657961,-0.4452413,0.6136677,-6.324066,36.7641,7.03651,882.6522
4.580890179,334.6516,786.9309,-4.65253,2.592248,-6.921741,-8.587228,-10.07836,26.63968,13.20642,882.6522
4.600712299,-129.7371,1930.065,-288.4267,8.759595,-5.269681,-15.72467,-10.07836,26.63968,13.20642,882.6522
4.620534897,-89.88074,1867.912,2.13896,-7.913589,2.090497,-15.08589,-21.62502,23.97047,47.59807,882.6522
4.640353203,-129.488,-81.55406,51.75967,0.3343859,-0.8269319,-0.1695786,-21.62502,23.97047,47.59807,882.6469
4.660176277,-125.7515,-137.6975,-16.88945,1.44671,-1.684444,-0.3064594,-21.62502,23.97047,47.59807,882.6469
4.679998875,170.9293,-39.60852,-10.83218,-0.181603,0.8276258,-1.371313,16.65082,27.62157,6.748804,882.6486
4.699821472,-41.55492,78.39279,-2.939362,-0.3137907,-0.1662984,-1.150915,16.65082,27.62157,6.748804,882.6486
4.719643593,-81.72265,-28.94539,5.381743,-0.2298688,0.04594987,-0.557852,27.94852,24.29362,-12.71321,882.6505
4.741944313,13.06074,26.90346,-6.24333,-0.4939161,0.5438681,-1.438029,27.94852,24.29362,-12.71321,882.6505
4.761766434,-136.7119,46.22668,4.096867,-0.5212998,0.8845925,-1.541502,23.15235,30.6037,-8.934485,882.6522
4.781589508,96.01176,50.99858,0.1198681,-0.003104842,-0.994037,-1.014434,23.15235,30.6037,-8.934485,882.6522
4.801412106,68.98418,17.18293,-9.975591,-0.5554302,-0.1220334,-1.766196,23.15235,30.6037,-8.934485,882.6522
4.821234703,-27.10699,11.23279,2.444883,-0.7125612,1.102914,-0.2658938,21.78866,31.76965,-4.757394,882.6522
4.841053009,-118.1538,12.05756,8.502157,0.9665486,-0.4364199,-0.9684715,21.78866,31.76965,-4.757394,882.6539
4.860875607,133.7508,-105.0601,1.955406,1.476358,-0.9880712,-1.003966,37.15462,23.60929,-27.20101,882.6539
4.880698681,-155.1455,-47.14929,29.85558,-0.7323587,-0.1778432,-1.736081,37.15462,23.60929,-27.20101,882.6523
4.900521278,25.14219,93.70998,-11.9335,-0.3545847,0.02427869,-0.6609933,37.15462,23.60929,-27.20101,882.6523
4.920343399,-14.90098,83.22359,8.502157,0.3815309,-0.4110833,-0.3225688,13.56439,24.30478,0.1452966,882.6541
4.940165997,-25.0519,-126.0328,-6.977545,0.6878197,0.5860586,0.07772419,13.56439,24.30478,0.1452966,882.6541
4.959989071,-21.37764,98.01058,-5.203192,-0.2604863,0.3264339,-0.4889061,25.77294,26.16814,-11.02314,882.6541
4.979811668,2.598447,116.9803,6.911358,1.440055,-1.233245,2.647571,25.77294,26.16814,-11.02314,882.6541
4.999633789,105.8513,-53.62964,-1.042639,-0.1456368,-0.04001749,-2.165108,25.77294,26.16814,-11.02314,882.6559
5.021934509,340.8169,349.8606,3.179098,4.075687,-5.829758,-7.232901,12.88549,24.70605,2.268173,882.6559
5.041752815,-364.2668,1929.947,-304.9465,12.52638,-4.559593,-15.73358,12.88549,24.70605,2.268173,882.6559
5.061575413,-161.809,1930.124,34.9339,-7.801449,1.216676,-15.68831,3.957443,1.004696,56.34762,882.6559
5.081398487,135.1208,-354.6125,19.08709,1.931647,-2.721749,2.888222,3.957443,1.004696,56.34762,882.6523
5.101220608,458.7045,65.60883,-45.7074,0.5265923,1.78021,3.364229,3.957443,1.004696,56.34762,882.6523
5.121043205,99.4992,-98.63863,14.62062,-0.8303733,0.787622,-0.1850791,11.02892,-10.79805,29.08968,882.6523
5.140865803,480.501,-21.40462,-45.76858,0.3840497,3.616536,5.573525,11.02892,-10.79805,29.08968,882.6523
5.160687923,-620.9043,173.8307,-58.18905,-2.0235,2.86758,-1.927454,2.265385,19.71741,3.438133,882.6541
5.180511475,-200.5444,2.454858,48.51688,0.5475182,-1.780431,0.7563423,2.265385,19.71741,3.438133,882.6541
5.200333595,565.8808,60.36563,42.15368,1.537794,-1.537539,2.028256,2.265385,19.71741,3.438133,882.6511
5.220156193,-39.8112,56.83089,50.10768,0.7121462,0.8549976,0.5071353,-6.449224,24.00488,10.69208,882.6511
5.239974499,-160.8126,37.97896,13.51929,-1.239203,-1.286234,0.0683585,-6.449224,24.00488,10.69208,882.6511
5.259797573,22.838,65.84447,-5.325561,-1.127611,0.7730561,1.753597,-0.7909698,28.18731,2.474634,882.6511
5.279620171,-305.8524,-21.28679,-7.71176,0.4080631,0.1451948,-2.077372,-0.7909698,28.18731,2.474634,882.6511
5.301920414,618.8151,-143.353,46.80371,3.615065,3.152179,8.287135,-0.7909698,28.18731,2.474634,882.6511
5.321743012,-127.2461,-138.2277,21.65685,-0.5463763,0.7977268,-1.636235,-1.636295,1.50355,3.405937,882.6511
5.341565609,13.49667,-3.67202,2.81199,-1.208543,-0.6710242,-1.683119,-1.636295,1.50355,3.405937,882.6511
5.361387730,-449.958,137.7764,16.88445,3.193218,-3.571274,1.37137,-6.705639,37.12915,6.663922,882.6528
5.381210804,-517.8383,-63.82146,22.32988,0.2960121,0.8207519,1.160327,-6.705639,37.12915,6.663922,882.6528
5.401033402,-174.2641,-15.15991,-16.09405,0.3302018,-1.077375,-0.4826763,-6.705639,37.12915,6.663922,882.6546
5.420855999,-176.7551,-101.2308,-14.25851,2.077183,-0.3065434,4.662827,-8.472986,36.45432,8.827515,882.6546
5.440674305,-145.6173,-67.3562,8.318604,-0.1366318,-0.6430286,0.3519869,-8.472986,36.45432,8.827515,882.6564
5.460496902,44.32306,275.1009,42.52079,1.5678,-2.481263,-1.391624,-8.458857,23.75659,17.45978,882.6564
5.480319977,-806.61,1930.124,-634.1196,14.93599,6.359091,-15.56564,-8.458857,23.75659,17.45978,882.6564
5.500142574,-680.3774,1930.124,-32.06323,-2.074244,-3.73029,-15.70009,-8.458857,23.75659,17.45978,882.6564
5.519964695,-171.088,105.1979,30.52861,-4.616374,-0.6748888,-3.900074,-24.01931,25.38243,41.33188,882.6528
5.539787292,83.68121,113.5045,1.955406,0.3325427,-0.6646129,-0.2673113,-24.01931,25.38243,41.33188,882.6528
5.559609890,148.261,6.284156,-27.4132,0.04925765,0.1469146,-2.100008,20.97519,24.22671,2.553494,882.6546
5.581910133,-148.9802,27.37475,3.240283,-0.3014644,0.01632406,-0.36613,20.97519,24.22671,2.553494,882.6546
5.601733208,128.4573,65.60883,-13.58548,-0.2887272,-0.153005,-2.207842,27.2265,25.40788,-11.84742,882.6564
5.621555805,-155.4569,-26.1176,23.73712,0.4521396,-0.4673206,-0.4103486,27.2265,25.40788,-11.84742,882.6564
5.641374111,-37.13335,39.45177,-4.101869,-1.093893,0.8534596,-1.024427,27.2265,25.40788,-11.84742,882.6581
5.661196709,-67.52382,74.68132,-4.407792,0.05795505,-0.6450275,-0.3294146,22.04313,31.34849,-8.926041,882.6581
5.681018829,109.9615,-5.557213,-6.059776,0.4582241,0.1558135,-1.570368,22.04313,31.34849,-8.926041,882.6566
5.700841904,-58.05794,24.78261,10.94954,-0.0417338,0.3065149,-1.171316,22.48992,32.47628,-5.65546,882.6566
5.720664501,84.86444,-51.98009,-14.56444,-0.4476362,0.2926419,-1.098544,22.48992,32.47628,-5.65546,882.6566
5.740487099,-80.53941,32.44121,-11.32165,0.3851528,0.5811017,0.1703678,22.48992,32.47628,-5.65546,882.6566
5.760309219,33.67394,40.92458,-5.203192,-0.3998945,1.206986,-0.4150962,37.96347,19.17824,-26.2658,882.6566
5.780132770,85.54948,7.226753,14.37588,0.7563776,-0.6112018,-1.029709,37.96347,19.17824,-26.2658,882.6583
5.799954891,-23.24591,-142.8817,-2.327516,0.08670123,0.3621423,-1.854018,14.65672,26.11462,0.5271325,882.6583
5.819777489,-107.567,78.45171,11.13309,-0.2779614,0.1255674,-1.047169,14.65672,26.11462,0.5271325,882.6583
5.839595795,-32.21358,61.30823,3.056729,-0.2262381,-0.8571211,-2.149837,14.65672,26.11462,0.5271325,882.6583
5.861896515,49.11828,98.89426,4.341605,-0.5274392,-0.01651213,-1.658546,25.7771,25.80396,-11.01669,882.66
5.881718636,126.7136,0.8053137,-7.528206,0.01250569,0.1546745,-0.4157405,25.7771,25.80396,-11.01669,882.66
5.901541710,-98.84842,98.54079,54.20705,0.7253231,-1.895192,-1.909902,13.33243,22.90581,4.408421,882.66
5.921364307,-490.6862,1925.352,-606.2194,12.97852,7.950153,-15.73829,13.33243,22.90581,4.408421,882.66
5.941186905,-660.6984,1930.124,-94.10441,1.12716,-1.564145,-15.70812,13.33243,22.90581,4.408421,882.66
5.961009026,-137.5838,-60.87585,-10.58744,-2.590286,-1.623575,-4.355093,3.723783,-5.412726,71.65802,882.66
5.980831623,663.6534,-94.22021,-72.07796,1.9672,-0.02237997,3.515147,3.723783,-5.412726,71.65802,882.6566
6.000654697,219.006,-75.30936,0.8540833,-0.4399545,1.180096,0.7716433,16.81574,-5.460832,25.89178,882.6566
6.020477295,318.5223,-138.9935,-11.68876,0.05701718,-0.695945,-0.7637324,16.81574,-5.460832,25.89178,882.6583
6.040295601,118.0573,232.2128,-55.6193,1.10471,4.011622,4.108319,16.81574,-5.460832,25.89178,882.6583
6.060118198,-270.7912,21.60135,20.80026,0.2045748,-1.199956,-3.99055,2.184729,21.57287,1.289691,882.6567
6.079940319,574.7239,-131.2171,49.12873,1.493088,2.033547,6.45973,2.184729,21.57287,1.289691,882.6567
6.099763870,-85.1478,129.1163,29.12137,-1.827204,1.765386,-1.183422,-6.775351,25.49244,12.72626,882.6567
6.119585991,-346.2069,14.35514,-3.673577,-0.9394112,-1.072941,-3.20164,-6.775351,25.49244,12.72626,882.6567
6.141886711,155.2981,283.1719,36.76944,2.990445,-1.999098,0.4208216,-6.775351,25.49244,12.72626,882.6567
6.161708832,-109.1862,-138.9935,3.485021,0.9363526,0.2735803,0.8041657,-3.447447,27.48284,1.29438,882.6567
6.181531429,334.0289,-330.753,-1.838039,-1.864166,-2.289191,-0.101818,-3.447447,27.48284,1.29438,882.6585
6.201354027,216.3904,111.6193,-5.264376,-1.644702,3.848909,0.2660426,-2.051233,7.710069,4.112048,882.6585
6.221177101,-130.3598,34.44423,11.07191,-0.235149,-1.37165,-1.14404,-2.051233,7.710069,4.112048,882.6585
6.240995407,371.2074,-111.4815,-51.2752,-0.06635486,6.7074,6.997818,-2.051233,7.710069,4.112048,882.6585
6.260818005,-223.1504,6.873279,8.01268,-0.1700511,-0.03652655,2.546067,-7.080643,36.76507,6.242033,882.6552
6.280640125,-399.4525,27.37475,12.66271,-0.6044127,-0.8397024,-0.9302455,-7.080643,36.76507,6.242033,882.6552
6.300463200,-51.08308,-95.92866,6.238328,-0.6924109,0.2312211,2.035763,-8.800985,36.111,10.08526,882.657
6.320285797,-177.5024,-65.23536,25.38911,0.03446174,0.4343588,1.406226,-8.800985,36.111,10.08526,882.657
6.340108395,-153.9,116.4501,27.10228,-0.4918696,1.865435,2.401156,-8.800985,36.111,10.08526,882.657
6.359930515,463.7489,1930.124,-644.8269,12.78002,0.2087422,-4.763699,-8.724405,20.08571,19.64761,882.657
6.379753113,-261.3253,1930.124,-323.1796,4.962028,-3.598577,-15.71638,-8.724405,20.08571,19.64761,882.6534
6.399576187,-35.20281,992.358,83.69803,-5.296888,2.415883,-7.184932,-24.56035,20.85791,33.3926,882.6534
6.421876907,201.0706,81.8097,11.74494,0.324599,-1.422825,-0.3973234,-24.56035,20.85791,33.3926,882.6517
6.441695213,259.8587,21.30679,-4.040684,0.3686048,0.2676926,0.4573408,-24.56035,20.85791,33.3926,882.6517
6.461517811,-107.6916,-38.5481,4.280421,-1.216837,-0.2400674,-1.121512,28.65091,15.5909,-4.166184,882.6534
6.481339931,136.6154,41.39587,-12.17824,0.2588033,0.6097839,-1.178325,28.65091,15.5909,-4.166184,882.6534
6.501162529,-6.867436,23.54546,15.29365,-0.04043336,-0.2750626,-1.426386,26.47594,26.87555,-11.859,882.6534
6.520985603,2.9721,43.9291,12.96863,0.3856177,-1.815434,-2.73998,26.47594,26.87555,-11.859,882.6534
6.540808201,-4.750068,-172.8681,10.94954,0.2492427,-0.03782087,0.3384676,26.47594,26.87555,-11.859,882.6483
6.560630321,91.092,156.0981,-9.975591,-0.06579288,1.071229,-0.8525574,22.76876,32.06589,-8.953184,882.6483
6.580452919,-25.42555,9.111946,-5.509115,-0.1600968,-0.6053304,-1.825869,22.76876,32.06589,-8.953184,882.6501
6.600275516,120.237,37.15419,-13.83022,-0.3832401,0.746137,-1.201304,23.54141,32.80404,-7.300694,882.6501
6.620098591,-139.0784,-27.00129,32.5477,-0.6289943,-0.9255614,0.243546,23.54141,32.80404,-7.300694,882.6552
6.639916897,25.8895,316.3395,-6.977545,-0.5518015,0.2927859,-2.072803,23.54141,32.80404,-7.300694,882.6552
6.659739494,-67.8352,-61.22932,-15.23747,0.01191352,0.3407318,0.5390724,35.11871,14.16598,-22.75804,882.657
6.679561615,-28.72615,-47.2082,-5.080822,-0.5257756,1.034441,-0.03070134,35.11871,14.16598,-22.75804,882.657
6.701862335,-108.5011,78.39279,10.7048,-0.768959,-0.4442657,-1.868566,16.08777,27.17448,-0.391623,882.657
6.721684933,-153.1527,62.72212,20.12723,-0.04965704,-0.2564438,-0.8000088,16.08777,27.17448,-0.391623,882.657
6.741508007,112.3902,10.70258,-13.15719,-0.05144071,0.1390406,-1.420736,25.82197,25.09175,-9.697397,882.6588
6.761330128,29.19011,71.7357,-6.977545,-0.3696223,0.7228544,-0.6688252,25.82197,25.09175,-9.697397,882.6588
6.781152725,1.041558,124.6978,10.88836,0.698927,1.097677,0.8686413,25.82197,25.09175,-9.697397,882.6588
6.800975323,307.5618,1930.124,-744.9249,14.10584,2.480722,6.814036,11.53874,22.24726,7.817375,882.6588
6.820797443,-205.7132,1930.124,-302.6215,4.848212,-2.610783,-15.71641,11.53874,22.24726,7.817375,882.6519
6.840616703,48.99373,1250.217,123.0397,-3.899876,1.45192,-7.978491,6.749422,-5.050874,74.9539,882.6519
6.860439301,509.21,-154.8409,-49.07255,-0.7444792,-1.567342,5.51013,6.749422,-5.050874,74.9539,882.6501
6.880261421,134.4981,94.35802,-30.65598,-1.555284,0.5558283,-4.166096,6.749422,-5.050874,74.9539,882.6501
6.900084019,423.4566,103.2538,-40.1396,-1.146631,-1.729966,2.85769,22.49066,-3.805232,19.46255,882.6501
6.919906616,303.3893,80.98493,56.83799,2.0128,-3.45263,0.2855916,22.49066,-3.805232,19.46255,882.6501
6.939729691,-189.6461,70.55746,-125.6145,1.295699,-0.3680009,-2.563409,0.7005043,21.95359,0.8762479,882.6501
6.959552288,271.8156,-151.4829,54.26823,-2.226517,-4.310446,-2.26871,0.7005043,21.95359,0.8762479,882.6501
6.981852531,-85.02325,296.6628,-24.72108,1.696777,-0.8702038,-2.088192,0.7005043,21.95359,0.8762479,882.6519
7.001675129,-85.83283,173.1827,8.440972,0.3685453,0.3557272,2.291865,-7.848005,26.25338,14.04109,882.6519
7.021497250,551.4329,-213.3409,28.57071,2.83128,-2.419557,3.980751,-7.848005,26.25338,14.04109,882.6536
7.041316032,-39.37527,-14.74753,19.08709,-1.257002,2.060317,-1.897862,-4.939432,26.39608,0.03583097,882.6536
7.061139107,-123.9455,194.5089,24.53252,-2.077583,-1.671976,-2.216673,-4.939432,26.39608,0.03583097,882.6503
7.080961227,95.07764,188.2053,-35.85668,-1.958641,0.3317647,-1.275599,-4.939432,26.39608,0.03583097,882.6503
7.100783825,-222.4031,37.92005,-1.103824,0.5890179,0.7308218,1.683081,-3.945469,15.09251,4.888401,882.6503
7.120606422,153.6789,-84.38185,36.03522,0.6102356,0.3506232,2.763474,-3.945469,15.09251,4.888401,882.6521
7.140429497,-309.0907,150.4425,-38.9159,-0.8958551,1.966211,-3.749021,-6.717554,36.02585,5.812362,882.6521
7.160251617,-546.485,163.9923,11.56139,0.8969067,-1.250725,0.0538359,-6.717554,36.02585,5.812362,882.6538
7.180074215,-106.8197,33.44272,-27.53557,-1.277526,0.4399167,1.490663,-6.717554,36.02585,5.812362,882.6538
7.199896812,-82.90588,-113.0132,-13.83022,0.3417878,0.8979513,0.4778095,-9.8668,35.04489,10.93469,882.6556
7.219718933,-235.9792,102.2523,3.362652,1.41,0.3136601,1.234042,-9.8668,35.04489,10.93469,882.6556
7.242015362,1256.268,1800.34,-354.3837,4.978665,-2.046921,-5.72143,-16.70959,19.54107,24.85719,882.6556
7.261837959,-169.7803,1930.124,-255.1423,2.403131,-3.227618,-15.71058,-16.70959,19.54107,24.85719,882.6556
7.281661034,-48.84116,1285.564,72.3177,-4.859991,1.76575,-9.213285,-16.70959,19.54107,24.85719,882.6503
7.301483631,60.70153,-44.91062,55.73666,-0.1908981,-1.210343,0.005576907,-17.29835,19.2501,29.91679,882.6503
7.321306229,260.2946,-45.44083,14.49825,0.2316777,-0.1787442,0.604801,-17.29835,19.2501,29.91679,882.6521
7.341128349,74.21532,-77.78368,6.177143,-0.2225975,0.5332105,-0.7481228,36.26689,17.26599,-6.836278,882.6521
7.360950947,-29.66029,20.01072,11.13309,-0.447267,-0.7388019,-1.620689,36.26689,17.26599,-6.836278,882.6538
7.380774021,35.54221,-59.16739,2.261329,-0.2821839,0.4511597,-0.9581848,36.26689,17.26599,-6.836278,882.6538
7.400596619,44.94582,107.0831,-16.76708,-0.0905082,-0.106766,-2.313186,24.64524,26.53877,-11.81696,882.6505
7.420418739,-126.1251,-83.85164,9.542295,0.09633563,0.556442,-0.129209,24.64524,26.53877,-11.81696,882.6505
7.440237522,46.31588,90.11633,4.525159,-0.3343143,-0.6851919,-1.283363,23.14377,32.42997,-8.531296,882.6523
7.460059643,51.67158,52.70704,-7.834129,-0.7049971,-0.2083053,-1.116478,23.14377,32.42997,-8.531296,882.6523
7.479882717,100.5579,14.70861,-10.83218,-0.06278612,1.337462,-0.5614896,23.14377,32.42997,-8.531296,882.6541
7.499705315,-147.0497,-83.61599,21.53448,1.504819,-1.052818,-0.6893956,26.07638,33.88189,-10.29595,882.6541
7.519527912,68.6728,-22.58286,6.66662,-0.1732374,-1.00267,-0.1717065,26.07638,33.88189,-10.29595,882.6558
7.541828155,-51.70583,-106.3561,4.158051,-0.8027211,0.3864073,0.3953646,25.79421,6.65685,-17.83292,882.6558
7.561650753,9.324206,120.2205,-11.01573,-0.7965498,1.15344,-0.693824,25.79421,6.65685,-17.83292,882.6575
7.581472874,-52.95134,104.8444,-14.19733,-0.09939037,-0.0707214,-0.918708,18.22799,27.48042,-2.493671,882.6575
7.601296425,-159.0689,-41.37589,11.25546,0.1273893,-0.04248381,-0.5433275,18.22799,27.48042,-2.493671,882.6594
7.621118545,119.4896,-2.965073,-8.813084,-0.06810997,-0.1204574,-1.101215,18.22799,27.48042,-2.493671,882.6594
7.640937328,-50.08667,49.93816,10.15414,-0.06432267,-0.02106138,-0.9279022,23.64136,22.96582,-7.561893,882.6594
7.660759449,60.51471,3.456367,0.4869757,-0.028129,0.06555496,-1.551978,23.64136,22.96582,-7.561893,882.6594
7.680582046,757.5027,486.4782,50.96427,2.380394,-7.51718,-12.83414,10.18633,20.42909,11.23846,882.6628
7.700405121,-268.7361,1930.006,-299.8682,10.94749,-4.98278,-15.7298,10.18633,20.42909,11.23846,882.6628
7.720227718,-145.8664,1928.239,16.21142,-6.327124,2.52402,-14.55143,10.18633,20.42909,11.23846,882.6542
7.740049839,280.5965,-342.9479,35.85167,1.862519,-2.175876,5.927128,7.252462,-5.529777,66.54794,882.6542
7.759872436,302.2684,35.15117,-18.96973,0.06960597,1.381475,1.087419,7.252462,-5.529777,66.54794,882.656
7.779695034,172.4239,-262.7682,-35.06128,-0.7881929,-0.8838621,0.7740104,20.54219,-0.1068597,16.88196,882.656
7.799518108,341.5642,38.45026,12.35679,-0.2681662,-2.303746,-1.362055,20.54219,-0.1068597,16.88196,882.6578
7.821818352,-175.9455,368.7125,16.57853,-2.253337,4.836994,0.4543971,20.54219,-0.1068597,16.88196,882.6578
7.841636658,-200.918,-266.0674,15.29365,-1.3311,-3.680012,0.7684219,-0.4372425,23.0518,0.007317543,882.6595
7.861459255,-96.85561,86.93507,-41.54684,1.133446,-0.2116917,1.379454,-0.4372425,23.0518,0.007317543,882.6595
7.881281853,75.39856,36.97746,-23.06909,0.9011125,1.654733,2.183466,-9.297678,27.74739,15.28792,882.6613
7.901103973,186.9341,-196.3741,0.4257911,-3.231464,-3.752739,-1.030111,-9.297678,27.74739,15.28792,882.6613
7.920927525,-245.881,147.2023,-14.13614,-2.850694,0.8979671,-2.09736,-9.297678,27.74739,15.28792,882.6613
7.940749645,-86.58014,-152.6023,13.76403,-1.879835,4.030981,2.352489,-6.759817,24.23379,-0.2631068,882.6613
7.960572243,66.43089,66.49251,-36.28497,2.041006,-1.856496,2.77997,-6.759817,24.23379,-0.2631068,882.6631
7.980394840,-4.251863,16.59381,-11.81113,0.5900976,2.033723,3.751893,-5.06555,19.85865,6.070024,882.6631
8.000216961,4.279887,-70.2429,-1.226193,0.7405032,0.5201102,2.856024,-5.06555,19.85865,6.070024,882.6631
8.020040035,-221.9049,476.522,11.07191,3.72016,-1.013537,0.6889296,-5.06555,19.85865,6.070024,882.6631
8.039858818,-406.6142,-3.848757,50.78071,1.288934,1.232098,3.133729,-6.342278,35.29201,5.818153,882.6666
8.059680939,-214.5564,15.82795,12.23442,0.422242,-0.5670774,2.130632,-6.342278,35.29201,5.818153,882.6666
8.079503536,270.8815,-13.33363,16.51734,3.118253,-0.8856235,4.232003,-8.756891,34.2394,10.92732,882.665
8.101803780,-100.4053,77.80367,-7.71176,0.4673704,-0.7843977,-0.6458948,-8.756891,34.2394,10.92732,882.665
8.121626377,317.2768,660.3873,19.27065,2.30332,-1.598938,0.9911889,-8.756891,34.2394,10.92732,882.665
8.141511440,-466.7724,1930.124,-395.6221,10.49776,-0.7603548,-15.71276,-16.91919,19.25001,30.34513,882.665
8.161334038,-144.3718,1930.124,30.1615,-8.610905,0.7011363,-15.68629,-16.91919,19.25001,30.34513,882.6597
8.181156635,-171.9599,-156.1959,63.81303,-0.6756939,0.2112819,-0.418956,-0.8037319,21.89531,27.86403,882.6597
8.200978756,34.73263,37.74331,-10.64862,-0.4989698,1.554035,2.322729,-0.8037319,21.89531,27.86403,882.6597
8.220801354,149.0705,76.09521,-0.3084241,-0.9471951,0.6078455,-1.227256,-0.8037319,21.89531,27.86403,882.6597
8.240620613,-49.96212,35.97594,-0.9814546,-0.3461939,0.05226492,-0.234348,37.3416,22.76127,-7.827627,882.6597
8.260442734,-26.79561,-10.09346,-4.774899,0.1342391,-1.123983,-1.879073,37.3416,22.76127,-7.827627,882.6597
8.280265331,-88.1993,-0.4907565,-1.838039,-0.04072757,-0.1473863,-0.9609617,23.49536,26.5615,-11.35896,882.6614
8.300087929,-35.26509,112.6797,-7.589391,-0.2998593,1.099379,-0.3726763,23.49536,26.5615,-11.35896,882.6614
8.319910050,-53.26272,35.44574,14.13114,0.4043489,-1.227778,-0.5522397,23.49536,26.5615,-11.35896,882.6582
8.339733124,111.2693,10.11345,-5.386745,-0.3766747,-0.06669375,-1.14218,23.52293,32.42987,-8.102953,882.6582
8.362033844,-20.50578,-29.65234,-5.019638,0.3508114,1.133478,-0.993368,23.52293,32.42987,-8.102953,882.6599
8.381855965,-136.5251,-25.05718,-1.654485,0.1388995,-0.4886639,-0.8726857,27.50625,33.05016,-11.99007,882.6599
8.401678562,55.15901,-61.17041,-10.64862,0.6206671,0.09926969,-0.6934371,27.50625,33.05016,-11.99007,882.6617
8.421501160,-74.43641,1.453349,20.55552,-0.9632789,0.9109843,-0.2010898,27.50625,33.05016,-11.99007,882.6617
8.441319466,79.01054,-2.847248,-8.140053,0.6576025,-0.382058,-1.571628,17.78251,5.368474,-13.8546,882.6634
8.461142063,-3.193179,34.73879,10.27651,0.1284375,-0.3075303,-0.6136462,17.78251,5.368474,-13.8546,882.6634
8.480965137,-25.0519,-14.15841,2.567252,0.07796331,0.8636709,-1.209108,20.05065,27.44764,-2.964721,882.6634
8.500787735,36.28952,94.29911,-7.222283,-0.3163798,-0.6649001,-1.505606,20.05065,27.44764,-2.964721,882.6652
8.520609856,10.56972,-1.61009,18.04696,0.8539674,-0.5142589,0.009184413,20.05065,27.44764,-2.964721,882.6652
8.540432453,107.8441,-32.65687,10.76599,-0.3303079,-0.5685956,-1.340871,20.71389,22.2813,-7.492042,882.667
8.560255051,30.9961,131.4138,26.36806,1.143014,-1.76693,-2.350507,20.71389,22.2813,-7.492042,882.667
8.580078125,-343.8405,1922.76,-569.1415,12.25738,6.159152,-15.7361,9.196052,19.03032,14.6449,882.6687
8.599900246,-641.7043,1930.124,-66.75489,1.36712,-2.063406,-15.70853,9.196052,19.03032,14.6449,882.6687
8.619722843,-136.7119,-37.31094,-7.099914,-2.643801,-1.542431,-5.041213,9.196052,19.03032,14.6449,882.6602
8.639541149,983.8743,-124.7957,-76.36088,3.061842,0.705325,6.115061,10.67697,-12.11356,68.27968,882.6602
8.661841869,257.8036,-55.80939,46.80371,-0.5523291,1.235826,1.443262,10.67697,-12.11356,68.27968,882.6602
8.681663990,368.3427,-35.72031,-36.89682,0.3956224,-0.5350822,-0.4839441,20.11347,3.165473,15.96007,882.6602
8.701487064,-30.46987,372.8953,-150.5778,0.103627,2.619092,2.117505,20.11347,3.165473,15.96007,882.6602
8.721309662,-581.8575,-149.2443,38.05432,0.3114822,-1.307184,-0.7334935,-0.4559956,23.77555,-0.3788428,882.6602
8.741132259,313.2289,-139.7594,-2.3887,1.053875,1.644966,2.456551,-0.4559956,23.77555,-0.3788428,882.6602
8.760954380,-204.4055,-54.3955,-6.977545,0.3098506,-0.3067507,-1.955858,-0.4559956,23.77555,-0.3788428,882.6602
8.780776977,-8.797978,-97.87276,-21.11119,-0.3283164,-0.4648486,0.1373651,-10.05626,28.84551,14.84733,882.6619
8.800600052,-251.3612,-25.46957,-77.64575,0.02230117,-1.395755,2.627908,-10.05626,28.84551,14.84733,882.6619
8.820422649,-232.8654,112.7976,23.49238,0.8456844,-0.3929544,-0.6291653,-8.183336,21.28618,0.1913252,882.6619
